shared name	FOLDCHANGE	PVALUE
AT2G25210 (INDUCED:PCHX) AT5G62430	0.5	9.5E-02
AT2G25530 (REPRESSED:PCHX) AT5G62430	-0.5	6.0E-02
AT2G25810 (INDUCED:PCHX) AT5G62430	0.9	9.2E-04
AT2G25980 (INDUCED:PCHX) AT5G62430	1.2	2.8E-06
AT2G26080 (REPRESSED:PCHX) AT5G62430	-0.5	7.7E-03
AT2G26140 (REPRESSED:PCHX) AT5G62430	-0.3	8.5E-02
AT2G26480 (INDUCED:PCHX) AT5G62430	1.0	1.3E-09
AT2G26670 (INDUCED:PCHX) AT5G62430	0.6	5.5E-05
AT2G27000 (INDUCED:PCHX) AT5G62430	0.8	5.7E-03
AT2G27270 (REPRESSED:PCHX) AT5G62430	-0.4	8.4E-02
AT2G27710 (INDUCED:PCHX) AT5G62430	0.3	5.8E-02
AT2G27720 (INDUCED:PCHX) AT5G62430	0.5	1.5E-03
AT2G27840 (INDUCED:PCHX) AT5G62430	0.8	1.1E-04
AT2G28190 (REPRESSED:PCHX) AT5G62430	-0.3	6.1E-02
AT2G28460 (INDUCED:PCHX) AT5G62430	1.6	6.2E-13
AT2G28570 (REPRESSED:PCHX) AT5G62430	-0.5	2.3E-05
AT2G28720 (INDUCED:PCHX) AT5G62430	0.8	1.2E-04
AT2G28740 (INDUCED:PCHX) AT5G62430	0.8	4.4E-04
AT2G28780 (REPRESSED:PCHX) AT5G62430	-0.5	7.3E-02
AT2G29120 (INDUCED:PCHX) AT5G62430	0.7	2.6E-02
AT2G29330 (INDUCED:PCHX) AT5G62430	0.8	1.1E-02
AT2G29350 (REPRESSED:PCHX) AT5G62430	-0.6	1.8E-02
AT2G29380 (REPRESSED:PCHX) AT5G62430	-0.4	9.8E-05
AT2G29440 (REPRESSED:PCHX) AT5G62430	-0.7	2.1E-11
AT2G29460 (REPRESSED:PCHX) AT5G62430	-0.3	2.5E-02
AT2G29620 (INDUCED:PCHX) AT5G62430	0.7	4.9E-02
AT2G29740 (INDUCED:PCHX) AT5G62430	0.8	8.5E-04
AT2G29750 (INDUCED:PCHX) AT5G62430	0.8	1.5E-03
AT2G30040 (REPRESSED:PCHX) AT5G62430	-0.4	9.7E-03
AT2G30130 (INDUCED:PCHX) AT5G62430	0.6	2.7E-07
AT2G30160 (INDUCED:PCHX) AT5G62430	0.4	7.9E-02
AT2G30340 (INDUCED:PCHX) AT5G62430	0.6	7.6E-02
AT2G30620 (INDUCED:PCHX) AT5G62430	0.7	1.2E-07
AT2G31390 (REPRESSED:PCHX) AT5G62430	-0.3	4.1E-02
AT2G31410 (INDUCED:PCHX) AT5G62430	0.4	4.7E-02
AT2G31830 (REPRESSED:PCHX) AT5G62430	-0.6	6.3E-04
AT2G31880 (REPRESSED:PCHX) AT5G62430	-0.3	3.6E-02
AT2G31945 (INDUCED:PCHX) AT5G62430	1.4	1.0E-13
AT2G31960 (REPRESSED:PCHX) AT5G62430	-0.4	2.1E-02
AT2G32610 (INDUCED:PCHX) AT5G62430	2.0	9.0E-22
AT2G32810 (REPRESSED:PCHX) AT5G62430	-0.5	4.5E-03
AT2G32860 (INDUCED:PCHX) AT5G62430	1.1	2.0E-04
AT2G33160 (INDUCED:PCHX) AT5G62430	0.9	5.5E-03
AT2G33380 (INDUCED:PCHX) AT5G62430	1.6	2.0E-13
AT2G33710 (INDUCED:PCHX) AT5G62430	0.6	1.6E-03
AT2G33820 (REPRESSED:PCHX) AT5G62430	-0.7	1.3E-03
AT2G33830 (REPRESSED:PCHX) AT5G62430	-0.4	5.9E-04
AT2G34020 (INDUCED:PCHX) AT5G62430	0.9	3.7E-03
AT2G34070 (REPRESSED:PCHX) AT5G62430	-0.7	2.8E-04
AT2G34300 (REPRESSED:PCHX) AT5G62430	-0.5	4.9E-05
AT2G34680 (REPRESSED:PCHX) AT5G62430	-0.7	9.3E-06
AT2G34710 (REPRESSED:PCHX) AT5G62430	-0.5	7.9E-02
AT2G34770 (INDUCED:PCHX) AT5G62430	0.8	1.3E-05
AT2G34910 (INDUCED:PCHX) AT5G62430	0.7	3.5E-05
AT2G34940 (INDUCED:PCHX) AT5G62430	0.6	9.5E-02
AT2G35050 (REPRESSED:PCHX) AT5G62430	-0.3	4.5E-02
AT2G35270 (INDUCED:PCHX) AT5G62430	0.6	9.2E-02
AT2G35380 (INDUCED:PCHX) AT5G62430	0.4	6.0E-03
AT2G35480 (INDUCED:PCHX) AT5G62430	0.6	5.0E-03
AT2G35510 (INDUCED:PCHX) AT5G62430	0.3	8.4E-02
AT2G35710 (REPRESSED:PCHX) AT5G62430	-0.5	7.1E-05
AT2G35930 (REPRESSED:PCHX) AT5G62430	-0.4	1.6E-03
AT2G36120 (REPRESSED:PCHX) AT5G62430	-0.5	1.1E-02
AT2G36400 (INDUCED:PCHX) AT5G62430	0.6	7.2E-02
AT2G36620 (INDUCED:PCHX) AT5G62430	0.5	5.1E-02
AT2G36910 (REPRESSED:PCHX) AT5G62430	-0.5	6.1E-04
AT2G36930 (INDUCED:PCHX) AT5G62430	0.4	4.3E-02
AT2G37050 (REPRESSED:PCHX) AT5G62430	-0.3	7.6E-02
AT2G37190 (INDUCED:PCHX) AT5G62430	0.6	9.7E-03
AT2G37400 (INDUCED:PCHX) AT5G62430	0.7	8.2E-03
AT2G37470 (INDUCED:PCHX) AT5G62430	0.5	5.5E-04
AT2G37540 (INDUCED:PCHX) AT5G62430	1.4	2.0E-15
AT2G37760 (REPRESSED:PCHX) AT5G62430	-0.3	6.1E-02
AT2G37970 (INDUCED:PCHX) AT5G62430	0.5	8.0E-03
AT2G37980 (INDUCED:PCHX) AT5G62430	0.6	9.0E-02
AT2G38280 (REPRESSED:PCHX) AT5G62430	-0.3	3.7E-02
AT2G38800 (REPRESSED:PCHX) AT5G62430	-0.3	2.4E-02
AT2G38830 (INDUCED:PCHX) AT5G62430	0.4	6.0E-02
AT2G39350 (INDUCED:PCHX) AT5G62430	0.5	7.2E-03
AT2G39370 (REPRESSED:PCHX) AT5G62430	-1.2	5.3E-12
AT2G39400 (INDUCED:PCHX) AT5G62430	0.5	1.4E-02
AT2G39420 (INDUCED:PCHX) AT5G62430	0.5	1.6E-03
AT2G39530 (INDUCED:PCHX) AT5G62430	1.4	2.2E-08
AT2G39750 (REPRESSED:PCHX) AT5G62430	-0.4	9.9E-02
AT2G39780 (INDUCED:PCHX) AT5G62430	0.4	9.5E-03
AT2G40140 (REPRESSED:PCHX) AT5G62430	-0.3	6.8E-02
AT2G40540 (REPRESSED:PCHX) AT5G62430	-0.3	7.0E-02
AT2G40620 (INDUCED:PCHX) AT5G62430	0.5	4.4E-02
AT2G40740 (REPRESSED:PCHX) AT5G62430	-0.6	9.0E-02
AT2G40840 (REPRESSED:PCHX) AT5G62430	-0.6	2.6E-06
AT2G40900 (REPRESSED:PCHX) AT5G62430	-0.5	4.7E-02
AT2G41280 (INDUCED:PCHX) AT5G62430	0.7	1.2E-02
AT2G41300 (INDUCED:PCHX) AT5G62430	0.9	2.0E-03
AT2G41410 (INDUCED:PCHX) AT5G62430	0.4	1.9E-02
AT2G41480 (REPRESSED:PCHX) AT5G62430	-0.7	2.3E-08
AT2G41620 (REPRESSED:PCHX) AT5G62430	-0.3	6.4E-02
AT2G41650 (INDUCED:PCHX) AT5G62430	0.5	9.9E-03
AT2G41790 (REPRESSED:PCHX) AT5G62430	-0.4	3.2E-03
AT2G41840 (INDUCED:PCHX) AT5G62430	0.3	6.7E-02
AT2G41970 (INDUCED:PCHX) AT5G62430	0.8	1.8E-02
AT2G42070 (INDUCED:PCHX) AT5G62430	0.4	8.2E-02
AT2G42440 (REPRESSED:PCHX) AT5G62430	-0.9	2.9E-03
AT2G42490 (REPRESSED:PCHX) AT5G62430	-0.3	8.1E-02
AT2G42560 (INDUCED:PCHX) AT5G62430	1.1	1.5E-06
AT2G42600 (REPRESSED:PCHX) AT5G62430	-0.4	1.8E-03
AT2G43270 (INDUCED:PCHX) AT5G62430	0.6	2.2E-02
AT2G43290 (INDUCED:PCHX) AT5G62430	0.4	1.6E-03
AT2G43500 (INDUCED:PCHX) AT5G62430	0.5	2.6E-04
AT2G43510 (INDUCED:PCHX) AT5G62430	0.3	6.1E-02
AT2G43535 (INDUCED:PCHX) AT5G62430	0.9	1.1E-06
AT2G43570 (INDUCED:PCHX) AT5G62430	0.5	2.0E-02
AT2G43590 (INDUCED:PCHX) AT5G62430	0.8	8.5E-04
AT2G43680 (REPRESSED:PCHX) AT5G62430	-0.4	6.6E-03
AT2G43690 (REPRESSED:PCHX) AT5G62430	-0.6	8.0E-02
AT2G43820 (INDUCED:PCHX) AT5G62430	0.9	3.4E-03
AT2G44000 (INDUCED:PCHX) AT5G62430	0.7	3.2E-02
AT2G44120 (INDUCED:PCHX) AT5G62430	0.5	6.7E-03
AT2G45220 (INDUCED:PCHX) AT5G62430	1.4	2.3E-09
AT2G45290 (REPRESSED:PCHX) AT5G62430	-0.6	4.2E-05
AT2G45560 (INDUCED:PCHX) AT5G62430	0.7	4.0E-02
AT2G45730 (INDUCED:PCHX) AT5G62430	0.6	2.4E-02
AT2G45750 (INDUCED:PCHX) AT5G62430	1.2	9.1E-09
AT2G46140 (INDUCED:PCHX) AT5G62430	0.5	6.6E-04
AT2G46520 (REPRESSED:PCHX) AT5G62430	-0.3	5.8E-02
AT2G46590 (REPRESSED:PCHX) AT5G62430	-0.4	2.0E-03
AT2G46600 (INDUCED:PCHX) AT5G62430	0.5	2.0E-03
AT2G46750 (INDUCED:PCHX) AT5G62430	1.6	6.0E-27
AT2G46930 (REPRESSED:PCHX) AT5G62430	-0.4	1.2E-02
AT2G46950 (INDUCED:PCHX) AT5G62430	0.7	5.2E-02
AT2G47160 (REPRESSED:PCHX) AT5G62430	-0.6	5.7E-03
AT2G47270 (INDUCED:PCHX) AT5G62430	0.4	6.4E-02
AT2G47390 (REPRESSED:PCHX) AT5G62430	-0.3	1.8E-02
AT2G47440 (INDUCED:PCHX) AT5G62430	0.9	4.6E-06
AT2G47490 (INDUCED:PCHX) AT5G62430	0.5	3.8E-04
AT2G47500 (INDUCED:PCHX) AT5G62430	0.6	8.1E-03
AT2G47540 (INDUCED:PCHX) AT5G62430	1.3	1.7E-06
AT2G47680 (REPRESSED:PCHX) AT5G62430	-0.5	6.2E-04
AT2G47780 (REPRESSED:PCHX) AT5G62430	-0.7	1.2E-02
AT2G47790 (REPRESSED:PCHX) AT5G62430	-0.6	1.6E-02
AT2G48010 (REPRESSED:PCHX) AT5G62430	-0.3	2.3E-02
AT2G48020 (REPRESSED:PCHX) AT5G62430	-0.3	5.4E-02
AT3G01070 (INDUCED:PCHX) AT5G62430	0.8	8.5E-03
AT3G01120 (REPRESSED:PCHX) AT5G62430	-0.4	1.2E-02
AT3G01190 (INDUCED:PCHX) AT5G62430	0.7	4.6E-02
AT3G01220 (INDUCED:PCHX) AT5G62430	0.4	8.4E-02
AT3G01260 (INDUCED:PCHX) AT5G62430	0.5	7.6E-02
AT3G01270 (INDUCED:PCHX) AT5G62430	1.2	3.8E-06
AT3G01320 (REPRESSED:PCHX) AT5G62430	-0.4	4.3E-02
AT3G01460 (REPRESSED:PCHX) AT5G62430	-0.4	4.1E-02
AT3G01500 (INDUCED:PCHX) AT5G62430	0.4	4.5E-02
AT3G02350 (REPRESSED:PCHX) AT5G62430	-0.3	6.7E-02
AT3G02360 (REPRESSED:PCHX) AT5G62430	-0.3	6.0E-02
AT3G02770 (REPRESSED:PCHX) AT5G62430	-0.4	9.0E-02
AT3G02810 (INDUCED:PCHX) AT5G62430	0.6	8.8E-02
AT3G02850 (REPRESSED:PCHX) AT5G62430	-0.3	7.4E-02
AT3G03300 (REPRESSED:PCHX) AT5G62430	-0.4	2.6E-02
AT3G03580 (REPRESSED:PCHX) AT5G62430	-0.5	8.8E-02
AT3G03660 (REPRESSED:PCHX) AT5G62430	-0.8	2.0E-06
AT3G04200 (REPRESSED:PCHX) AT5G62430	-0.7	4.0E-02
AT3G04210 (REPRESSED:PCHX) AT5G62430	-0.7	5.6E-03
AT3G04220 (REPRESSED:PCHX) AT5G62430	-0.4	9.9E-03
AT3G04240 (REPRESSED:PCHX) AT5G62430	-0.3	9.7E-03
AT3G04400 (INDUCED:PCHX) AT5G62430	0.3	3.8E-02
AT3G04530 (INDUCED:PCHX) AT5G62430	0.4	1.3E-02
AT3G04810 (REPRESSED:PCHX) AT5G62430	-0.4	6.6E-02
AT3G05130 (INDUCED:PCHX) AT5G62430	0.5	2.3E-02
AT3G05490 (INDUCED:PCHX) AT5G62430	0.4	1.2E-02
AT3G05590 (INDUCED:PCHX) AT5G62430	0.3	8.6E-02
AT3G06020 (REPRESSED:PCHX) AT5G62430	-1.4	1.4E-22
AT3G06350 (REPRESSED:PCHX) AT5G62430	-0.5	4.4E-04
AT3G06420 (INDUCED:PCHX) AT5G62430	0.4	2.0E-02
AT3G06490 (REPRESSED:PCHX) AT5G62430	-0.8	1.4E-14
AT3G06680 (INDUCED:PCHX) AT5G62430	0.6	5.9E-02
AT3G06890 (REPRESSED:PCHX) AT5G62430	-0.5	1.4E-02
AT3G07130 (REPRESSED:PCHX) AT5G62430	-0.5	3.3E-02
AT3G07320 (INDUCED:PCHX) AT5G62430	0.5	1.9E-02
AT3G07340 (INDUCED:PCHX) AT5G62430	1.1	1.5E-08
AT3G07420 (INDUCED:PCHX) AT5G62430	1.4	3.5E-14
AT3G07470 (INDUCED:PCHX) AT5G62430	0.4	1.8E-02
AT3G08030 (INDUCED:PCHX) AT5G62430	1.1	1.0E-09
AT3G08040 (REPRESSED:PCHX) AT5G62430	-1.0	9.2E-10
AT3G09010 (REPRESSED:PCHX) AT5G62430	-0.5	2.3E-02
AT3G09080 (REPRESSED:PCHX) AT5G62430	-0.4	8.7E-02
AT3G09270 (INDUCED:PCHX) AT5G62430	0.8	6.7E-08
AT3G09360 (REPRESSED:PCHX) AT5G62430	-0.4	7.7E-03
AT3G09390 (INDUCED:PCHX) AT5G62430	0.6	6.7E-06
AT3G09480 (INDUCED:PCHX) AT5G62430	0.6	3.9E-03
AT3G09820 (REPRESSED:PCHX) AT5G62430	-0.5	8.0E-05
AT3G09940 (INDUCED:PCHX) AT5G62430	0.4	2.0E-02
AT3G10380 (REPRESSED:PCHX) AT5G62430	-0.3	5.1E-02
AT3G10500 (INDUCED:PCHX) AT5G62430	0.5	3.6E-04
AT3G10560 (INDUCED:PCHX) AT5G62430	0.6	3.7E-02
AT3G10590 (INDUCED:PCHX) AT5G62430	0.6	6.7E-02
AT3G10660 (INDUCED:PCHX) AT5G62430	0.8	2.3E-03
AT3G10720 (INDUCED:PCHX) AT5G62430	1.6	6.2E-22
AT3G10940 (REPRESSED:PCHX) AT5G62430	-0.5	1.6E-02
AT3G11550 (INDUCED:PCHX) AT5G62430	0.7	2.9E-02
AT3G11560 (REPRESSED:PCHX) AT5G62430	-0.5	7.9E-03
AT3G12360 (REPRESSED:PCHX) AT5G62430	-0.3	2.5E-02
AT3G12610 (INDUCED:PCHX) AT5G62430	0.7	7.7E-02
AT3G12700 (INDUCED:PCHX) AT5G62430	0.6	1.3E-02
AT3G12710 (INDUCED:PCHX) AT5G62430	1.1	4.8E-08
AT3G12860 (INDUCED:PCHX) AT5G62430	0.5	2.4E-02
AT3G12950 (REPRESSED:PCHX) AT5G62430	-0.4	7.6E-03
AT3G13090 (REPRESSED:PCHX) AT5G62430	-0.5	7.1E-04
AT3G13100 (REPRESSED:PCHX) AT5G62430	-0.4	8.8E-03
AT3G13230 (INDUCED:PCHX) AT5G62430	0.5	4.6E-02
AT3G13440 (INDUCED:PCHX) AT5G62430	0.4	7.0E-02
AT3G13580 (INDUCED:PCHX) AT5G62430	0.4	2.6E-02
AT3G13810 (REPRESSED:PCHX) AT5G62430	-0.6	8.6E-03
AT3G13930 (REPRESSED:PCHX) AT5G62430	-0.3	3.3E-02
AT3G14190 (REPRESSED:PCHX) AT5G62430	-0.5	8.8E-03
AT3G14230 (REPRESSED:PCHX) AT5G62430	-0.3	1.1E-02
AT3G14240 (REPRESSED:PCHX) AT5G62430	-0.4	1.6E-02
AT3G14310 (REPRESSED:PCHX) AT5G62430	-0.7	1.2E-04
AT3G14350 (REPRESSED:PCHX) AT5G62430	-0.5	3.2E-03
AT3G14430 (INDUCED:PCHX) AT5G62430	0.5	1.6E-02
AT3G14470 (INDUCED:PCHX) AT5G62430	0.7	1.0E-02
AT3G14570 (REPRESSED:PCHX) AT5G62430	-0.4	8.6E-03
AT3G14770 (INDUCED:PCHX) AT5G62430	0.7	6.9E-04
AT3G14990 (REPRESSED:PCHX) AT5G62430	-0.3	1.1E-02
AT3G15020 (REPRESSED:PCHX) AT5G62430	-0.3	4.0E-02
AT3G15430 (REPRESSED:PCHX) AT5G62430	-0.4	1.3E-02
AT3G15450 (REPRESSED:PCHX) AT5G62430	-0.3	3.7E-02
AT3G15650 (REPRESSED:PCHX) AT5G62430	-0.3	7.1E-02
AT3G15690 (INDUCED:PCHX) AT5G62430	0.4	7.9E-02
AT3G15730 (REPRESSED:PCHX) AT5G62430	-0.2	1.0E-01
AT3G15870 (REPRESSED:PCHX) AT5G62430	-0.4	9.4E-02
AT3G16150 (INDUCED:PCHX) AT5G62430	0.9	4.6E-03
AT3G16170 (REPRESSED:PCHX) AT5G62430	-0.4	3.3E-02
AT3G16340 (REPRESSED:PCHX) AT5G62430	-0.6	4.2E-05
AT3G16440 (INDUCED:PCHX) AT5G62430	2.8	6.3E-62
AT3G16640 (INDUCED:PCHX) AT5G62430	0.4	9.2E-03
AT3G16870 (INDUCED:PCHX) AT5G62430	0.6	3.7E-02
AT3G16940 (REPRESSED:PCHX) AT5G62430	-0.4	1.2E-02
AT3G17380 (INDUCED:PCHX) AT5G62430	0.6	5.2E-02
AT3G17390 (INDUCED:PCHX) AT5G62430	0.3	7.3E-02
AT3G17510 (REPRESSED:PCHX) AT5G62430	-0.3	1.8E-02
AT3G17520 (REPRESSED:PCHX) AT5G62430	-0.5	7.1E-04
AT3G17820 (REPRESSED:PCHX) AT5G62430	-0.5	1.3E-06
AT3G18130 (INDUCED:PCHX) AT5G62430	0.6	5.5E-02
AT3G18280 (REPRESSED:PCHX) AT5G62430	-0.4	3.2E-02
AT3G18860 (REPRESSED:PCHX) AT5G62430	-0.4	1.9E-02
AT3G18930 (REPRESSED:PCHX) AT5G62430	-0.4	7.0E-02
AT3G19010 (INDUCED:PCHX) AT5G62430	0.6	3.0E-03
AT3G19100 (REPRESSED:PCHX) AT5G62430	-0.3	6.4E-02
AT3G19360 (INDUCED:PCHX) AT5G62430	1.1	8.5E-05
AT3G19390 (INDUCED:PCHX) AT5G62430	0.5	4.4E-05
AT3G19515 (REPRESSED:PCHX) AT5G62430	-0.6	1.5E-02
AT3G19553 (INDUCED:PCHX) AT5G62430	0.4	8.4E-02
AT3G19920 (INDUCED:PCHX) AT5G62430	0.6	6.6E-02
AT3G19930 (INDUCED:PCHX) AT5G62430	0.7	3.7E-06
AT3G20160 (INDUCED:PCHX) AT5G62430	1.2	3.3E-05
AT3G20250 (REPRESSED:PCHX) AT5G62430	-0.3	5.1E-02
AT3G20390 (REPRESSED:PCHX) AT5G62430	-0.4	3.7E-02
AT3G20510 (REPRESSED:PCHX) AT5G62430	-0.4	2.5E-03
AT3G20520 (REPRESSED:PCHX) AT5G62430	-0.6	5.0E-06
AT3G20670 (INDUCED:PCHX) AT5G62430	0.6	1.1E-02
AT3G20870 (INDUCED:PCHX) AT5G62430	0.7	4.4E-04
AT3G21230 (REPRESSED:PCHX) AT5G62430	-0.3	2.5E-02
AT3G21240 (REPRESSED:PCHX) AT5G62430	-0.4	1.7E-02
AT3G21420 (REPRESSED:PCHX) AT5G62430	-0.5	6.3E-03
AT3G21500 (INDUCED:PCHX) AT5G62430	1.2	9.0E-07
AT3G21560 (REPRESSED:PCHX) AT5G62430	-0.7	3.4E-02
AT3G21680 (INDUCED:PCHX) AT5G62430	1.0	2.4E-03
AT3G21770 (REPRESSED:PCHX) AT5G62430	-0.4	2.3E-03
AT3G21790 (INDUCED:PCHX) AT5G62430	0.7	5.3E-04
AT3G22400 (INDUCED:PCHX) AT5G62430	0.5	9.9E-02
AT3G22440 (REPRESSED:PCHX) AT5G62430	-0.3	4.3E-02
AT3G22450 (REPRESSED:PCHX) AT5G62430	-0.7	4.0E-03
AT3G22620 (REPRESSED:PCHX) AT5G62430	-0.4	3.7E-02
AT3G22840 (REPRESSED:PCHX) AT5G62430	-0.7	3.2E-07
AT3G23030 (REPRESSED:PCHX) AT5G62430	-0.6	4.2E-07
AT3G23050 (INDUCED:PCHX) AT5G62430	1.6	6.3E-26
AT3G23250 (REPRESSED:PCHX) AT5G62430	-0.5	1.9E-04
AT3G23390 (INDUCED:PCHX) AT5G62430	0.5	4.6E-02
AT3G23590 (REPRESSED:PCHX) AT5G62430	-0.3	4.7E-02
AT3G23820 (REPRESSED:PCHX) AT5G62430	-0.4	5.8E-03
AT3G24070 (INDUCED:PCHX) AT5G62430	0.5	1.9E-02
AT3G24080 (INDUCED:PCHX) AT5G62430	0.5	4.4E-04
AT3G24170 (REPRESSED:PCHX) AT5G62430	-0.4	1.8E-03
AT3G24495 (REPRESSED:PCHX) AT5G62430	-0.4	2.3E-02
AT3G24550 (REPRESSED:PCHX) AT5G62430	-0.4	2.6E-03
AT3G24560 (REPRESSED:PCHX) AT5G62430	-0.4	2.1E-02
AT3G24570 (REPRESSED:PCHX) AT5G62430	-0.5	1.8E-02
AT3G25110 (INDUCED:PCHX) AT5G62430	0.5	2.5E-04
AT3G25290 (INDUCED:PCHX) AT5G62430	0.9	4.1E-04
AT3G25510 (INDUCED:PCHX) AT5G62430	0.5	2.4E-03
AT3G25650 (INDUCED:PCHX) AT5G62430	1.5	2.2E-13
AT3G25780 (REPRESSED:PCHX) AT5G62430	-0.3	5.9E-02
AT3G26210 (INDUCED:PCHX) AT5G62430	0.8	1.4E-02
AT3G26480 (INDUCED:PCHX) AT5G62430	0.6	9.0E-04
AT3G26690 (INDUCED:PCHX) AT5G62430	0.5	4.1E-02
AT3G27740 (REPRESSED:PCHX) AT5G62430	-0.4	7.6E-02
AT3G27880 (INDUCED:PCHX) AT5G62430	0.7	5.6E-07
AT3G28180 (REPRESSED:PCHX) AT5G62430	-0.5	1.6E-06
AT3G28510 (INDUCED:PCHX) AT5G62430	0.6	1.3E-02
AT3G28580 (REPRESSED:PCHX) AT5G62430	-0.9	3.9E-08
AT3G28600 (REPRESSED:PCHX) AT5G62430	-0.6	2.6E-03
AT3G28890 (INDUCED:PCHX) AT5G62430	0.8	2.1E-02
AT3G28910 (INDUCED:PCHX) AT5G62430	0.9	1.9E-03
AT3G29250 (INDUCED:PCHX) AT5G62430	1.6	6.7E-09
AT3G29810 (INDUCED:PCHX) AT5G62430	0.4	3.7E-02
AT3G30210 (REPRESSED:PCHX) AT5G62430	-0.6	1.3E-02
AT3G30300 (REPRESSED:PCHX) AT5G62430	-0.4	6.0E-03
AT3G33520 (REPRESSED:PCHX) AT5G62430	-0.4	9.5E-02
AT3G43250 (INDUCED:PCHX) AT5G62430	0.6	3.2E-03
AT3G44350 (REPRESSED:PCHX) AT5G62430	-0.6	2.3E-02
AT3G44720 (REPRESSED:PCHX) AT5G62430	-0.5	9.0E-05
AT3G45010 (INDUCED:PCHX) AT5G62430	0.3	6.8E-02
AT3G45970 (REPRESSED:PCHX) AT5G62430	-0.3	2.5E-02
AT3G46030 (INDUCED:PCHX) AT5G62430	0.6	5.2E-04
AT3G47340 (INDUCED:PCHX) AT5G62430	1.9	1.6E-56
AT3G47400 (INDUCED:PCHX) AT5G62430	0.7	4.9E-02
AT3G47730 (INDUCED:PCHX) AT5G62430	0.3	1.2E-02
AT3G47960 (REPRESSED:PCHX) AT5G62430	-0.6	1.2E-04
AT3G47980 (REPRESSED:PCHX) AT5G62430	-0.3	9.5E-02
AT3G48090 (REPRESSED:PCHX) AT5G62430	-0.3	9.5E-02
AT3G48580 (INDUCED:PCHX) AT5G62430	1.2	7.4E-10
AT3G48930 (INDUCED:PCHX) AT5G62430	0.4	2.9E-02
AT3G49380 (REPRESSED:PCHX) AT5G62430	-0.6	9.3E-03
AT3G49500 (REPRESSED:PCHX) AT5G62430	-0.5	9.9E-03
AT3G49710 (REPRESSED:PCHX) AT5G62430	-0.5	6.4E-06
AT3G49720 (REPRESSED:PCHX) AT5G62430	-0.2	6.1E-02
AT3G49760 (INDUCED:PCHX) AT5G62430	0.5	9.3E-02
AT3G50260 (INDUCED:PCHX) AT5G62430	0.7	2.1E-05
AT3G50270 (INDUCED:PCHX) AT5G62430	1.0	1.2E-03
AT3G50310 (INDUCED:PCHX) AT5G62430	1.1	2.6E-07
AT3G50380 (REPRESSED:PCHX) AT5G62430	-0.4	1.5E-02
AT3G51670 (REPRESSED:PCHX) AT5G62430	-0.7	1.4E-08
AT3G51870 (REPRESSED:PCHX) AT5G62430	-0.5	1.8E-02
AT3G52290 (INDUCED:PCHX) AT5G62430	0.9	4.9E-03
AT3G52450 (REPRESSED:PCHX) AT5G62430	-0.4	4.0E-03
AT3G52470 (REPRESSED:PCHX) AT5G62430	-0.3	1.2E-02
AT3G52810 (INDUCED:PCHX) AT5G62430	1.0	2.1E-03
AT3G52820 (INDUCED:PCHX) AT5G62430	1.6	1.8E-20
AT3G52840 (REPRESSED:PCHX) AT5G62430	-0.8	2.9E-02
AT3G52880 (REPRESSED:PCHX) AT5G62430	-0.3	1.3E-02
AT3G52930 (INDUCED:PCHX) AT5G62430	0.3	9.7E-02
AT3G53430 (INDUCED:PCHX) AT5G62430	0.4	5.5E-02
AT3G53480 (INDUCED:PCHX) AT5G62430	1.6	2.6E-39
AT3G53540 (REPRESSED:PCHX) AT5G62430	-0.4	5.0E-02
AT3G53730 (INDUCED:PCHX) AT5G62430	0.9	4.7E-06
AT3G54040 (INDUCED:PCHX) AT5G62430	1.3	1.7E-11
AT3G54150 (REPRESSED:PCHX) AT5G62430	-0.5	8.8E-03
AT3G54580 (INDUCED:PCHX) AT5G62430	0.8	1.7E-02
AT3G54590 (INDUCED:PCHX) AT5G62430	0.6	6.7E-02
AT3G54870 (INDUCED:PCHX) AT5G62430	0.7	2.4E-03
AT3G55410 (REPRESSED:PCHX) AT5G62430	-0.3	1.6E-02
AT3G55430 (REPRESSED:PCHX) AT5G62430	-0.4	2.1E-02
AT3G55980 (REPRESSED:PCHX) AT5G62430	-0.3	4.8E-02
AT3G56090 (REPRESSED:PCHX) AT5G62430	-0.4	2.5E-02
AT3G56170 (INDUCED:PCHX) AT5G62430	0.7	5.1E-03
AT3G56230 (INDUCED:PCHX) AT5G62430	0.9	5.9E-03
AT3G56400 (INDUCED:PCHX) AT5G62430	0.5	2.8E-02
AT3G56800 (INDUCED:PCHX) AT5G62430	0.4	9.9E-03
AT3G56880 (REPRESSED:PCHX) AT5G62430	-0.3	3.0E-02
AT3G57150 (INDUCED:PCHX) AT5G62430	0.3	8.9E-02
AT3G57520 (INDUCED:PCHX) AT5G62430	0.5	6.9E-05
AT3G57880 (REPRESSED:PCHX) AT5G62430	-0.3	7.9E-02
AT3G57950 (INDUCED:PCHX) AT5G62430	1.4	8.8E-07
AT3G58620 (INDUCED:PCHX) AT5G62430	0.7	2.2E-02
AT3G58660 (INDUCED:PCHX) AT5G62430	0.4	9.4E-02
AT3G58700 (INDUCED:PCHX) AT5G62430	0.5	4.4E-02
AT3G59470 (INDUCED:PCHX) AT5G62430	0.6	2.5E-02
AT3G60130 (INDUCED:PCHX) AT5G62430	0.5	1.9E-04
AT3G60140 (INDUCED:PCHX) AT5G62430	0.5	6.3E-03
AT3G60240 (REPRESSED:PCHX) AT5G62430	-0.4	1.9E-02
