shared name	FOLDCHANGE	PVALUE
AT2G27510 (REPRESSED:PCHX) AT4G16141	-0.4	1.9E-02
AT2G27600 (REPRESSED:PCHX) AT4G16141	-0.3	5.2E-02
AT2G27660 (REPRESSED:PCHX) AT4G16141	-0.5	1.0E-02
AT2G28460 (INDUCED:PCHX) AT4G16141	0.7	9.9E-03
AT2G28570 (REPRESSED:PCHX) AT4G16141	-0.3	1.1E-02
AT2G28680 (INDUCED:PCHX) AT4G16141	0.7	1.6E-02
AT2G28890 (REPRESSED:PCHX) AT4G16141	-0.3	9.1E-02
AT2G28910 (REPRESSED:PCHX) AT4G16141	-0.3	7.2E-02
AT2G29420 (INDUCED:PCHX) AT4G16141	0.5	2.1E-02
AT2G29440 (REPRESSED:PCHX) AT4G16141	-0.4	1.5E-02
AT2G29460 (REPRESSED:PCHX) AT4G16141	-0.3	1.1E-02
AT2G29960 (REPRESSED:PCHX) AT4G16141	-0.4	5.4E-02
AT2G29995 (REPRESSED:PCHX) AT4G16141	-0.4	4.3E-02
AT2G30040 (REPRESSED:PCHX) AT4G16141	-0.3	1.1E-02
AT2G30130 (INDUCED:PCHX) AT4G16141	0.5	1.4E-04
AT2G30160 (INDUCED:PCHX) AT4G16141	0.5	6.9E-02
AT2G30210 (REPRESSED:PCHX) AT4G16141	-1.3	1.2E-12
AT2G30340 (INDUCED:PCHX) AT4G16141	1.3	2.9E-08
AT2G30490 (REPRESSED:PCHX) AT4G16141	-0.6	1.1E-05
AT2G30620 (INDUCED:PCHX) AT4G16141	0.5	3.4E-05
AT2G30870 (REPRESSED:PCHX) AT4G16141	-0.5	5.7E-04
AT2G30990 (INDUCED:PCHX) AT4G16141	0.4	7.9E-03
AT2G31090 (REPRESSED:PCHX) AT4G16141	-0.3	8.3E-02
AT2G31180 (REPRESSED:PCHX) AT4G16141	-0.5	4.4E-02
AT2G31390 (REPRESSED:PCHX) AT4G16141	-0.5	1.6E-04
AT2G31490 (REPRESSED:PCHX) AT4G16141	-0.4	5.3E-02
AT2G31690 (REPRESSED:PCHX) AT4G16141	-0.4	7.7E-04
AT2G31740 (INDUCED:PCHX) AT4G16141	0.4	1.4E-02
AT2G31880 (REPRESSED:PCHX) AT4G16141	-0.5	3.1E-03
AT2G32220 (REPRESSED:PCHX) AT4G16141	-0.4	4.2E-02
AT2G32260 (REPRESSED:PCHX) AT4G16141	-0.4	2.7E-02
AT2G32300 (REPRESSED:PCHX) AT4G16141	-0.7	1.4E-02
AT2G32560 (REPRESSED:PCHX) AT4G16141	-0.7	4.7E-04
AT2G32610 (INDUCED:PCHX) AT4G16141	0.7	2.0E-02
AT2G32720 (REPRESSED:PCHX) AT4G16141	-0.6	7.4E-03
AT2G33020 (INDUCED:PCHX) AT4G16141	0.7	8.3E-03
AT2G33160 (INDUCED:PCHX) AT4G16141	0.6	8.9E-02
AT2G33380 (INDUCED:PCHX) AT4G16141	0.8	7.7E-03
AT2G33830 (REPRESSED:PCHX) AT4G16141	-0.4	2.9E-03
AT2G34340 (INDUCED:PCHX) AT4G16141	0.4	6.4E-02
AT2G34357 (INDUCED:PCHX) AT4G16141	0.3	3.6E-02
AT2G34570 (INDUCED:PCHX) AT4G16141	0.8	3.7E-03
AT2G34660 (INDUCED:PCHX) AT4G16141	0.4	1.2E-03
AT2G34690 (REPRESSED:PCHX) AT4G16141	-0.3	7.4E-02
AT2G34710 (REPRESSED:PCHX) AT4G16141	-0.4	9.6E-02
AT2G34750 (INDUCED:PCHX) AT4G16141	0.4	6.7E-03
AT2G34770 (INDUCED:PCHX) AT4G16141	0.4	3.5E-02
AT2G34910 (INDUCED:PCHX) AT4G16141	0.7	3.2E-03
AT2G35040 (INDUCED:PCHX) AT4G16141	0.3	9.0E-02
AT2G35050 (REPRESSED:PCHX) AT4G16141	-0.3	7.5E-02
AT2G35510 (INDUCED:PCHX) AT4G16141	0.3	4.4E-02
AT2G35530 (INDUCED:PCHX) AT4G16141	0.3	9.3E-02
AT2G35930 (REPRESSED:PCHX) AT4G16141	-0.5	7.1E-04
AT2G35980 (REPRESSED:PCHX) AT4G16141	-0.4	2.7E-03
AT2G36070 (INDUCED:PCHX) AT4G16141	0.3	9.4E-02
AT2G36100 (REPRESSED:PCHX) AT4G16141	-1.2	9.5E-18
AT2G36220 (REPRESSED:PCHX) AT4G16141	-0.3	6.8E-02
AT2G36370 (INDUCED:PCHX) AT4G16141	0.4	8.2E-02
AT2G36400 (INDUCED:PCHX) AT4G16141	0.5	9.2E-02
AT2G36630 (INDUCED:PCHX) AT4G16141	0.7	3.1E-02
AT2G36720 (INDUCED:PCHX) AT4G16141	0.4	5.0E-02
AT2G36880 (REPRESSED:PCHX) AT4G16141	-0.4	1.4E-02
AT2G36910 (REPRESSED:PCHX) AT4G16141	-0.4	8.3E-03
AT2G36990 (INDUCED:PCHX) AT4G16141	0.5	7.9E-02
AT2G37040 (REPRESSED:PCHX) AT4G16141	-0.5	8.7E-04
AT2G37130 (REPRESSED:PCHX) AT4G16141	-0.4	9.4E-04
AT2G37540 (INDUCED:PCHX) AT4G16141	0.4	4.9E-02
AT2G37760 (REPRESSED:PCHX) AT4G16141	-0.4	7.6E-03
AT2G37970 (INDUCED:PCHX) AT4G16141	0.5	2.7E-02
AT2G38360 (REPRESSED:PCHX) AT4G16141	-0.8	1.1E-05
AT2G38860 (REPRESSED:PCHX) AT4G16141	-0.4	6.2E-02
AT2G38870 (REPRESSED:PCHX) AT4G16141	-0.5	4.4E-04
AT2G38970 (REPRESSED:PCHX) AT4G16141	-0.5	8.0E-02
AT2G39430 (REPRESSED:PCHX) AT4G16141	-1.1	1.7E-07
AT2G39530 (INDUCED:PCHX) AT4G16141	1.0	5.2E-10
AT2G39810 (INDUCED:PCHX) AT4G16141	0.5	1.5E-03
AT2G40000 (REPRESSED:PCHX) AT4G16141	-0.3	1.3E-03
AT2G40140 (REPRESSED:PCHX) AT4G16141	-0.4	2.0E-05
AT2G40170 (REPRESSED:PCHX) AT4G16141	-0.6	2.7E-02
AT2G40430 (INDUCED:PCHX) AT4G16141	0.3	7.3E-02
AT2G40530 (REPRESSED:PCHX) AT4G16141	-0.5	8.9E-02
AT2G40600 (REPRESSED:PCHX) AT4G16141	-0.6	4.4E-03
AT2G40690 (INDUCED:PCHX) AT4G16141	0.7	1.4E-02
AT2G40700 (INDUCED:PCHX) AT4G16141	0.8	1.5E-04
AT2G40765 (REPRESSED:PCHX) AT4G16141	-0.4	6.9E-02
AT2G40890 (REPRESSED:PCHX) AT4G16141	-0.7	2.1E-06
AT2G41100 (REPRESSED:PCHX) AT4G16141	-0.4	4.4E-04
AT2G41300 (INDUCED:PCHX) AT4G16141	0.6	4.4E-02
AT2G41430 (REPRESSED:PCHX) AT4G16141	-0.4	2.1E-03
AT2G41530 (REPRESSED:PCHX) AT4G16141	-0.6	7.7E-04
AT2G41840 (INDUCED:PCHX) AT4G16141	0.3	9.7E-02
AT2G42070 (INDUCED:PCHX) AT4G16141	0.4	3.5E-02
AT2G42080 (INDUCED:PCHX) AT4G16141	0.6	2.3E-02
AT2G42190 (REPRESSED:PCHX) AT4G16141	-0.7	2.4E-02
AT2G42560 (INDUCED:PCHX) AT4G16141	0.6	4.0E-02
AT2G43290 (REPRESSED:PCHX) AT4G16141	-0.3	4.0E-02
AT2G43350 (REPRESSED:PCHX) AT4G16141	-0.5	3.7E-02
AT2G43390 (REPRESSED:PCHX) AT4G16141	-0.8	5.9E-03
AT2G43500 (INDUCED:PCHX) AT4G16141	0.6	4.2E-07
AT2G43570 (REPRESSED:PCHX) AT4G16141	-0.5	9.3E-05
AT2G43650 (INDUCED:PCHX) AT4G16141	0.3	7.2E-02
AT2G43710 (INDUCED:PCHX) AT4G16141	0.5	8.2E-02
AT2G43820 (INDUCED:PCHX) AT4G16141	0.9	2.2E-05
AT2G43870 (REPRESSED:PCHX) AT4G16141	-0.7	1.5E-05
AT2G44060 (REPRESSED:PCHX) AT4G16141	-0.5	1.2E-05
AT2G44100 (REPRESSED:PCHX) AT4G16141	-0.3	3.5E-02
AT2G44120 (INDUCED:PCHX) AT4G16141	0.4	1.7E-02
AT2G44270 (INDUCED:PCHX) AT4G16141	0.4	6.0E-02
AT2G44370 (REPRESSED:PCHX) AT4G16141	-0.6	8.9E-05
AT2G44500 (REPRESSED:PCHX) AT4G16141	-0.3	3.0E-02
AT2G44790 (REPRESSED:PCHX) AT4G16141	-0.3	4.7E-03
AT2G45290 (REPRESSED:PCHX) AT4G16141	-0.6	1.4E-04
AT2G45540 (REPRESSED:PCHX) AT4G16141	-0.4	2.7E-02
AT2G45570 (INDUCED:PCHX) AT4G16141	0.6	8.3E-02
AT2G46400 (REPRESSED:PCHX) AT4G16141	-0.3	6.5E-03
AT2G46750 (INDUCED:PCHX) AT4G16141	0.5	4.8E-03
AT2G47000 (INDUCED:PCHX) AT4G16141	0.3	1.1E-02
AT2G47050 (REPRESSED:PCHX) AT4G16141	-0.7	1.2E-02
AT2G47270 (INDUCED:PCHX) AT4G16141	0.6	1.2E-03
AT2G47380 (REPRESSED:PCHX) AT4G16141	-0.5	3.6E-02
AT2G47470 (REPRESSED:PCHX) AT4G16141	-0.5	4.8E-04
AT2G47610 (INDUCED:PCHX) AT4G16141	0.4	1.8E-02
AT2G47800 (INDUCED:PCHX) AT4G16141	0.3	7.0E-02
AT2G48130 (REPRESSED:PCHX) AT4G16141	-0.5	5.1E-03
AT3G01120 (REPRESSED:PCHX) AT4G16141	-0.6	2.3E-07
AT3G01390 (REPRESSED:PCHX) AT4G16141	-0.4	4.0E-02
AT3G01520 (REPRESSED:PCHX) AT4G16141	-0.5	2.2E-02
AT3G02060 (INDUCED:PCHX) AT4G16141	0.5	8.4E-03
AT3G02090 (REPRESSED:PCHX) AT4G16141	-0.2	4.9E-02
AT3G02170 (INDUCED:PCHX) AT4G16141	0.8	7.1E-07
AT3G02360 (REPRESSED:PCHX) AT4G16141	-0.3	3.0E-02
AT3G02560 (INDUCED:PCHX) AT4G16141	0.4	8.5E-02
AT3G02600 (INDUCED:PCHX) AT4G16141	0.6	2.1E-03
AT3G02720 (INDUCED:PCHX) AT4G16141	0.6	3.7E-03
AT3G02840 (REPRESSED:PCHX) AT4G16141	-0.5	5.8E-04
AT3G02850 (REPRESSED:PCHX) AT4G16141	-0.3	7.8E-02
AT3G03070 (REPRESSED:PCHX) AT4G16141	-0.4	2.0E-02
AT3G03420 (INDUCED:PCHX) AT4G16141	0.5	2.5E-02
AT3G03660 (REPRESSED:PCHX) AT4G16141	-0.7	2.5E-05
AT3G03990 (REPRESSED:PCHX) AT4G16141	-0.4	2.0E-03
AT3G04070 (REPRESSED:PCHX) AT4G16141	-0.3	6.0E-02
AT3G04240 (REPRESSED:PCHX) AT4G16141	-0.2	4.8E-02
AT3G04340 (INDUCED:PCHX) AT4G16141	0.4	9.2E-02
AT3G04640 (REPRESSED:PCHX) AT4G16141	-0.4	1.7E-02
AT3G04780 (REPRESSED:PCHX) AT4G16141	-0.3	9.6E-02
AT3G05290 (REPRESSED:PCHX) AT4G16141	-0.4	2.7E-02
AT3G05390 (REPRESSED:PCHX) AT4G16141	-0.5	8.4E-03
AT3G06350 (REPRESSED:PCHX) AT4G16141	-0.5	7.1E-04
AT3G06410 (REPRESSED:PCHX) AT4G16141	-0.3	6.4E-02
AT3G06490 (REPRESSED:PCHX) AT4G16141	-0.5	5.8E-05
AT3G06530 (INDUCED:PCHX) AT4G16141	0.5	1.7E-03
AT3G07340 (INDUCED:PCHX) AT4G16141	0.7	5.2E-05
AT3G07420 (INDUCED:PCHX) AT4G16141	0.9	1.8E-05
AT3G07565 (INDUCED:PCHX) AT4G16141	0.3	9.7E-02
AT3G07680 (REPRESSED:PCHX) AT4G16141	-0.3	8.4E-02
AT3G07800 (REPRESSED:PCHX) AT4G16141	-0.5	5.7E-05
AT3G08030 (INDUCED:PCHX) AT4G16141	1.1	4.2E-11
AT3G08610 (REPRESSED:PCHX) AT4G16141	-0.5	1.3E-03
AT3G08640 (REPRESSED:PCHX) AT4G16141	-0.4	7.5E-03
AT3G09020 (REPRESSED:PCHX) AT4G16141	-0.7	6.0E-10
AT3G09390 (INDUCED:PCHX) AT4G16141	0.4	7.8E-03
AT3G09520 (REPRESSED:PCHX) AT4G16141	-1.3	1.9E-15
AT3G09740 (REPRESSED:PCHX) AT4G16141	-0.3	6.5E-02
AT3G09820 (REPRESSED:PCHX) AT4G16141	-0.4	2.6E-04
AT3G10180 (INDUCED:PCHX) AT4G16141	0.6	2.0E-02
AT3G10220 (INDUCED:PCHX) AT4G16141	0.6	5.9E-02
AT3G10410 (REPRESSED:PCHX) AT4G16141	-0.3	2.5E-02
AT3G10450 (INDUCED:PCHX) AT4G16141	0.5	8.8E-02
AT3G10530 (INDUCED:PCHX) AT4G16141	0.4	5.2E-02
AT3G10690 (INDUCED:PCHX) AT4G16141	0.4	7.3E-02
AT3G10720 (INDUCED:PCHX) AT4G16141	0.9	4.5E-06
AT3G10860 (REPRESSED:PCHX) AT4G16141	-0.3	4.9E-02
AT3G10920 (REPRESSED:PCHX) AT4G16141	-0.4	6.4E-03
AT3G10940 (REPRESSED:PCHX) AT4G16141	-0.4	8.8E-02
AT3G11550 (REPRESSED:PCHX) AT4G16141	-1.2	2.3E-07
AT3G11580 (INDUCED:PCHX) AT4G16141	0.4	5.9E-02
AT3G11650 (REPRESSED:PCHX) AT4G16141	-0.4	4.1E-03
AT3G11660 (REPRESSED:PCHX) AT4G16141	-0.5	3.6E-02
AT3G11770 (REPRESSED:PCHX) AT4G16141	-0.5	3.0E-02
AT3G11964 (INDUCED:PCHX) AT4G16141	0.5	3.4E-03
AT3G12490 (REPRESSED:PCHX) AT4G16141	-0.3	4.2E-02
AT3G12630 (REPRESSED:PCHX) AT4G16141	-0.4	7.6E-04
AT3G12670 (INDUCED:PCHX) AT4G16141	0.3	6.0E-02
AT3G12710 (INDUCED:PCHX) AT4G16141	0.8	4.0E-03
AT3G12860 (INDUCED:PCHX) AT4G16141	0.7	3.0E-03
AT3G13230 (INDUCED:PCHX) AT4G16141	0.5	6.9E-02
AT3G13660 (REPRESSED:PCHX) AT4G16141	-0.5	6.2E-02
AT3G13790 (REPRESSED:PCHX) AT4G16141	-0.3	8.5E-03
AT3G13870 (REPRESSED:PCHX) AT4G16141	-0.3	4.5E-02
AT3G14720 (REPRESSED:PCHX) AT4G16141	-0.4	1.2E-03
AT3G14990 (REPRESSED:PCHX) AT4G16141	-0.2	7.8E-02
AT3G15350 (INDUCED:PCHX) AT4G16141	0.4	7.2E-02
AT3G15352 (INDUCED:PCHX) AT4G16141	0.5	8.5E-02
AT3G15430 (REPRESSED:PCHX) AT4G16141	-0.3	2.4E-02
AT3G15450 (REPRESSED:PCHX) AT4G16141	-0.4	1.2E-03
AT3G15670 (INDUCED:PCHX) AT4G16141	1.0	1.0E-06
AT3G15760 (REPRESSED:PCHX) AT4G16141	-0.6	6.9E-03
AT3G16260 (INDUCED:PCHX) AT4G16141	0.6	6.2E-03
AT3G16340 (REPRESSED:PCHX) AT4G16141	-0.4	3.7E-03
AT3G16440 (INDUCED:PCHX) AT4G16141	1.2	2.7E-10
AT3G16780 (INDUCED:PCHX) AT4G16141	0.4	3.7E-02
AT3G16810 (INDUCED:PCHX) AT4G16141	0.4	2.2E-02
AT3G16840 (INDUCED:PCHX) AT4G16141	0.4	7.5E-03
AT3G16850 (INDUCED:PCHX) AT4G16141	0.4	8.6E-02
AT3G17020 (REPRESSED:PCHX) AT4G16141	-0.5	1.8E-06
AT3G17030 (INDUCED:PCHX) AT4G16141	0.4	7.7E-02
AT3G17330 (INDUCED:PCHX) AT4G16141	0.4	1.7E-02
AT3G17510 (REPRESSED:PCHX) AT4G16141	-0.3	2.6E-02
AT3G17590 (INDUCED:PCHX) AT4G16141	0.5	8.6E-02
AT3G17820 (REPRESSED:PCHX) AT4G16141	-0.5	1.2E-05
AT3G17900 (REPRESSED:PCHX) AT4G16141	-0.4	3.2E-02
AT3G17970 (INDUCED:PCHX) AT4G16141	0.4	8.6E-03
AT3G18280 (REPRESSED:PCHX) AT4G16141	-1.0	5.4E-12
AT3G18560 (REPRESSED:PCHX) AT4G16141	-0.5	5.0E-05
AT3G18820 (REPRESSED:PCHX) AT4G16141	-0.3	7.8E-02
AT3G19010 (REPRESSED:PCHX) AT4G16141	-0.4	2.5E-02
AT3G19030 (REPRESSED:PCHX) AT4G16141	-0.3	4.7E-02
AT3G19170 (INDUCED:PCHX) AT4G16141	0.4	3.1E-03
AT3G19440 (INDUCED:PCHX) AT4G16141	0.6	2.4E-02
AT3G19450 (REPRESSED:PCHX) AT4G16141	-0.4	5.8E-02
AT3G19580 (REPRESSED:PCHX) AT4G16141	-0.2	5.4E-02
AT3G19640 (REPRESSED:PCHX) AT4G16141	-0.5	4.1E-04
AT3G19720 (INDUCED:PCHX) AT4G16141	0.4	7.0E-02
AT3G19820 (INDUCED:PCHX) AT4G16141	0.5	1.1E-02
AT3G20100 (INDUCED:PCHX) AT4G16141	0.7	2.3E-02
AT3G20300 (INDUCED:PCHX) AT4G16141	0.4	2.2E-02
AT3G20510 (REPRESSED:PCHX) AT4G16141	-0.4	7.1E-04
AT3G20830 (REPRESSED:PCHX) AT4G16141	-0.5	2.6E-02
AT3G21100 (INDUCED:PCHX) AT4G16141	0.5	7.6E-02
AT3G21240 (REPRESSED:PCHX) AT4G16141	-0.6	4.6E-05
AT3G21500 (INDUCED:PCHX) AT4G16141	0.7	5.6E-03
AT3G21540 (INDUCED:PCHX) AT4G16141	0.5	2.0E-02
AT3G21680 (INDUCED:PCHX) AT4G16141	0.6	4.3E-02
AT3G21770 (REPRESSED:PCHX) AT4G16141	-0.6	3.5E-07
AT3G22220 (INDUCED:PCHX) AT4G16141	0.4	5.5E-02
AT3G22440 (REPRESSED:PCHX) AT4G16141	-0.3	7.0E-02
AT3G22620 (REPRESSED:PCHX) AT4G16141	-1.2	2.3E-23
AT3G22660 (INDUCED:PCHX) AT4G16141	0.4	9.0E-02
AT3G22845 (REPRESSED:PCHX) AT4G16141	-0.4	9.3E-03
AT3G23050 (INDUCED:PCHX) AT4G16141	1.1	6.3E-12
AT3G23090 (REPRESSED:PCHX) AT4G16141	-0.3	1.8E-02
AT3G23250 (REPRESSED:PCHX) AT4G16141	-0.5	8.2E-07
AT3G23300 (REPRESSED:PCHX) AT4G16141	-0.6	2.3E-05
AT3G23620 (INDUCED:PCHX) AT4G16141	0.4	9.3E-02
AT3G23810 (REPRESSED:PCHX) AT4G16141	-0.3	8.4E-02
AT3G23820 (REPRESSED:PCHX) AT4G16141	-0.7	3.3E-08
AT3G23940 (INDUCED:PCHX) AT4G16141	0.5	1.9E-02
AT3G24670 (INDUCED:PCHX) AT4G16141	0.5	3.8E-02
AT3G25290 (INDUCED:PCHX) AT4G16141	0.7	1.7E-02
AT3G25650 (INDUCED:PCHX) AT4G16141	0.8	3.7E-03
AT3G25780 (REPRESSED:PCHX) AT4G16141	-0.2	5.3E-02
AT3G25840 (REPRESSED:PCHX) AT4G16141	-0.3	2.8E-02
AT3G26580 (INDUCED:PCHX) AT4G16141	0.7	9.0E-04
AT3G26690 (INDUCED:PCHX) AT4G16141	0.4	9.8E-02
AT3G26830 (REPRESSED:PCHX) AT4G16141	-0.7	1.0E-09
AT3G27060 (REPRESSED:PCHX) AT4G16141	-0.5	1.1E-04
AT3G27380 (REPRESSED:PCHX) AT4G16141	-0.3	3.3E-02
AT3G27880 (INDUCED:PCHX) AT4G16141	0.4	9.4E-02
AT3G27890 (REPRESSED:PCHX) AT4G16141	-0.4	3.3E-02
AT3G28180 (REPRESSED:PCHX) AT4G16141	-0.3	2.1E-02
AT3G28580 (REPRESSED:PCHX) AT4G16141	-0.3	4.9E-02
AT3G28850 (REPRESSED:PCHX) AT4G16141	-0.5	2.9E-02
AT3G28910 (INDUCED:PCHX) AT4G16141	0.8	7.4E-03
AT3G28940 (REPRESSED:PCHX) AT4G16141	-0.3	5.8E-02
AT3G29020 (REPRESSED:PCHX) AT4G16141	-0.4	4.8E-02
AT3G29200 (REPRESSED:PCHX) AT4G16141	-0.4	3.8E-02
AT3G29250 (INDUCED:PCHX) AT4G16141	1.3	3.8E-19
AT3G43300 (REPRESSED:PCHX) AT4G16141	-0.3	4.0E-02
AT3G43600 (INDUCED:PCHX) AT4G16141	0.4	7.5E-02
AT3G44190 (INDUCED:PCHX) AT4G16141	0.2	7.6E-02
AT3G44200 (INDUCED:PCHX) AT4G16141	0.5	2.3E-02
AT3G44720 (REPRESSED:PCHX) AT4G16141	-0.3	4.1E-03
AT3G44750 (INDUCED:PCHX) AT4G16141	0.7	2.2E-03
AT3G44890 (INDUCED:PCHX) AT4G16141	0.6	5.9E-02
AT3G44900 (INDUCED:PCHX) AT4G16141	0.5	6.5E-02
AT3G45730 (REPRESSED:PCHX) AT4G16141	-0.3	7.6E-02
AT3G46000 (REPRESSED:PCHX) AT4G16141	-0.5	2.1E-03
AT3G46100 (INDUCED:PCHX) AT4G16141	0.3	7.7E-02
AT3G46280 (REPRESSED:PCHX) AT4G16141	-0.3	9.2E-02
AT3G46440 (REPRESSED:PCHX) AT4G16141	-0.4	2.0E-02
AT3G47010 (INDUCED:PCHX) AT4G16141	0.5	7.8E-02
AT3G47340 (INDUCED:PCHX) AT4G16141	1.3	1.5E-39
AT3G47450 (INDUCED:PCHX) AT4G16141	0.6	7.5E-02
AT3G47670 (REPRESSED:PCHX) AT4G16141	-0.5	3.6E-02
AT3G47810 (REPRESSED:PCHX) AT4G16141	-0.3	6.6E-02
AT3G48140 (REPRESSED:PCHX) AT4G16141	-0.4	7.6E-02
AT3G48185 (REPRESSED:PCHX) AT4G16141	-0.8	4.0E-03
AT3G48360 (REPRESSED:PCHX) AT4G16141	-0.4	3.1E-03
AT3G48510 (INDUCED:PCHX) AT4G16141	0.7	2.6E-02
AT3G48570 (REPRESSED:PCHX) AT4G16141	-0.5	4.3E-02
AT3G48580 (INDUCED:PCHX) AT4G16141	0.6	2.3E-02
AT3G48890 (REPRESSED:PCHX) AT4G16141	-0.4	2.3E-02
AT3G49130 (REPRESSED:PCHX) AT4G16141	-0.3	4.7E-02
AT3G49190 (INDUCED:PCHX) AT4G16141	0.7	3.5E-02
AT3G49430 (INDUCED:PCHX) AT4G16141	0.3	3.6E-02
AT3G49710 (REPRESSED:PCHX) AT4G16141	-0.3	7.0E-02
AT3G50240 (INDUCED:PCHX) AT4G16141	0.7	1.2E-02
AT3G51460 (REPRESSED:PCHX) AT4G16141	-0.3	2.9E-02
AT3G51670 (REPRESSED:PCHX) AT4G16141	-0.5	2.1E-03
AT3G51870 (INDUCED:PCHX) AT4G16141	0.4	7.0E-02
AT3G52060 (REPRESSED:PCHX) AT4G16141	-0.3	4.7E-02
AT3G52140 (INDUCED:PCHX) AT4G16141	0.3	7.1E-02
AT3G52300 (REPRESSED:PCHX) AT4G16141	-0.3	6.9E-02
AT3G52400 (REPRESSED:PCHX) AT4G16141	-0.4	7.5E-03
AT3G52450 (REPRESSED:PCHX) AT4G16141	-0.4	7.5E-03
AT3G52470 (REPRESSED:PCHX) AT4G16141	-0.3	9.6E-03
AT3G52820 (INDUCED:PCHX) AT4G16141	0.7	3.8E-03
AT3G52880 (REPRESSED:PCHX) AT4G16141	-0.4	6.1E-05
AT3G53150 (INDUCED:PCHX) AT4G16141	0.6	1.5E-03
AT3G53260 (REPRESSED:PCHX) AT4G16141	-0.6	2.8E-04
AT3G53480 (INDUCED:PCHX) AT4G16141	1.0	1.6E-21
AT3G54110 (REPRESSED:PCHX) AT4G16141	-0.3	3.6E-02
AT3G54120 (REPRESSED:PCHX) AT4G16141	-0.3	7.0E-02
AT3G54150 (REPRESSED:PCHX) AT4G16141	-0.3	1.1E-02
AT3G54400 (INDUCED:PCHX) AT4G16141	0.7	1.7E-02
AT3G54500 (INDUCED:PCHX) AT4G16141	0.5	1.4E-03
AT3G54520 (INDUCED:PCHX) AT4G16141	0.7	7.1E-03
AT3G54580 (INDUCED:PCHX) AT4G16141	1.3	2.4E-16
AT3G54590 (INDUCED:PCHX) AT4G16141	0.8	3.4E-03
AT3G54640 (REPRESSED:PCHX) AT4G16141	-0.4	2.7E-02
AT3G54750 (INDUCED:PCHX) AT4G16141	0.5	7.0E-02
AT3G55010 (INDUCED:PCHX) AT4G16141	0.5	4.8E-02
AT3G55400 (INDUCED:PCHX) AT4G16141	0.5	1.8E-02
AT3G55510 (INDUCED:PCHX) AT4G16141	0.4	4.7E-02
AT3G55950 (REPRESSED:PCHX) AT4G16141	-0.4	1.6E-02
AT3G55970 (INDUCED:PCHX) AT4G16141	0.4	3.9E-04
AT3G55980 (REPRESSED:PCHX) AT4G16141	-0.3	2.9E-02
AT3G56240 (REPRESSED:PCHX) AT4G16141	-1.2	1.8E-11
AT3G56340 (INDUCED:PCHX) AT4G16141	0.5	2.5E-02
AT3G56510 (INDUCED:PCHX) AT4G16141	0.5	4.4E-02
AT3G56880 (REPRESSED:PCHX) AT4G16141	-0.4	4.2E-03
AT3G56990 (INDUCED:PCHX) AT4G16141	0.5	8.6E-03
AT3G57140 (INDUCED:PCHX) AT4G16141	0.4	9.0E-02
AT3G57150 (INDUCED:PCHX) AT4G16141	0.4	1.9E-02
AT3G57320 (REPRESSED:PCHX) AT4G16141	-0.4	4.2E-02
AT3G57520 (INDUCED:PCHX) AT4G16141	0.6	7.8E-07
AT3G57660 (INDUCED:PCHX) AT4G16141	0.5	2.6E-03
AT3G58660 (INDUCED:PCHX) AT4G16141	0.3	5.1E-02
AT3G58730 (REPRESSED:PCHX) AT4G16141	-0.3	1.4E-02
AT3G59030 (INDUCED:PCHX) AT4G16141	0.6	4.0E-02
AT3G59430 (INDUCED:PCHX) AT4G16141	0.4	6.4E-02
AT3G59580 (INDUCED:PCHX) AT4G16141	0.6	3.7E-02
AT3G59760 (REPRESSED:PCHX) AT4G16141	-0.4	2.2E-02
AT3G60130 (INDUCED:PCHX) AT4G16141	0.3	7.2E-02
AT3G60140 (INDUCED:PCHX) AT4G16141	0.5	1.2E-05
AT3G60245 (INDUCED:PCHX) AT4G16141	0.3	3.9E-02
AT3G60330 (INDUCED:PCHX) AT4G16141	0.7	1.1E-02
AT3G60360 (INDUCED:PCHX) AT4G16141	0.5	6.5E-02
AT3G61190 (REPRESSED:PCHX) AT4G16141	-0.3	2.7E-03
AT3G61380 (REPRESSED:PCHX) AT4G16141	-0.5	4.9E-02
AT3G61430 (REPRESSED:PCHX) AT4G16141	-0.5	5.7E-04
AT3G61850 (REPRESSED:PCHX) AT4G16141	-0.4	9.6E-03
AT3G62580 (REPRESSED:PCHX) AT4G16141	-0.4	2.0E-02
AT3G62680 (INDUCED:PCHX) AT4G16141	0.9	1.5E-03
AT3G62720 (REPRESSED:PCHX) AT4G16141	-0.4	9.1E-04
AT3G62790 (REPRESSED:PCHX) AT4G16141	-0.5	5.5E-02
AT3G62870 (INDUCED:PCHX) AT4G16141	0.5	3.9E-04
AT3G63190 (INDUCED:PCHX) AT4G16141	0.6	1.3E-03
AT4G00080 (INDUCED:PCHX) AT4G16141	1.6	5.6E-22
AT4G00100 (INDUCED:PCHX) AT4G16141	0.4	5.7E-02
AT4G00300 (REPRESSED:PCHX) AT4G16141	-0.3	2.2E-02
AT4G00585 (REPRESSED:PCHX) AT4G16141	-0.4	9.5E-02
AT4G00700 (INDUCED:PCHX) AT4G16141	0.5	1.5E-02
AT4G00940 (REPRESSED:PCHX) AT4G16141	-0.4	3.3E-02
AT4G01070 (INDUCED:PCHX) AT4G16141	0.4	3.6E-02
AT4G01120 (INDUCED:PCHX) AT4G16141	0.3	8.1E-02
AT4G01630 (INDUCED:PCHX) AT4G16141	1.0	3.1E-04
