shared name	FOLDCHANGE	PVALUE
AT1G47970 (INDUCED:PCHX) AT5G62020	0.7	1.2E-04
AT1G48030 (REPRESSED:PCHX) AT5G62020	-0.7	1.2E-06
AT1G48610 (INDUCED:PCHX) AT5G62020	1.2	1.5E-04
AT1G48630 (INDUCED:PCHX) AT5G62020	0.5	7.1E-02
AT1G48850 (REPRESSED:PCHX) AT5G62020	-0.9	2.4E-08
AT1G48950 (INDUCED:PCHX) AT5G62020	0.5	3.1E-02
AT1G49160 (INDUCED:PCHX) AT5G62020	0.6	7.6E-02
AT1G49310 (REPRESSED:PCHX) AT5G62020	-1.2	8.0E-07
AT1G49520 (INDUCED:PCHX) AT5G62020	0.5	6.6E-04
AT1G49530 (INDUCED:PCHX) AT5G62020	0.5	2.8E-04
AT1G49560 (REPRESSED:PCHX) AT5G62020	-0.9	9.1E-03
AT1G49670 (REPRESSED:PCHX) AT5G62020	-0.6	7.9E-06
AT1G49760 (INDUCED:PCHX) AT5G62020	0.4	5.9E-02
AT1G49890 (INDUCED:PCHX) AT5G62020	0.6	4.4E-02
AT1G49900 (INDUCED:PCHX) AT5G62020	1.4	1.7E-12
AT1G49910 (INDUCED:PCHX) AT5G62020	1.0	2.4E-02
AT1G50010 (REPRESSED:PCHX) AT5G62020	-0.7	5.0E-03
AT1G50420 (REPRESSED:PCHX) AT5G62020	-0.9	3.3E-06
AT1G50430 (REPRESSED:PCHX) AT5G62020	-0.4	5.4E-02
AT1G50600 (REPRESSED:PCHX) AT5G62020	-0.6	5.8E-04
AT1G50660 (INDUCED:PCHX) AT5G62020	0.5	8.4E-02
AT1G50670 (REPRESSED:PCHX) AT5G62020	-0.4	6.3E-02
AT1G50740 (REPRESSED:PCHX) AT5G62020	-1.2	9.8E-18
AT1G50750 (REPRESSED:PCHX) AT5G62020	-1.0	1.5E-08
AT1G51060 (INDUCED:PCHX) AT5G62020	0.7	1.9E-07
AT1G51090 (REPRESSED:PCHX) AT5G62020	-0.6	3.9E-02
AT1G51350 (INDUCED:PCHX) AT5G62020	0.4	9.5E-02
AT1G51420 (REPRESSED:PCHX) AT5G62020	-0.8	7.0E-05
AT1G51650 (REPRESSED:PCHX) AT5G62020	-0.5	1.1E-03
AT1G51680 (REPRESSED:PCHX) AT5G62020	-1.1	2.1E-09
AT1G51820 (REPRESSED:PCHX) AT5G62020	-1.0	3.5E-03
AT1G51850 (REPRESSED:PCHX) AT5G62020	-0.9	5.8E-03
AT1G51890 (INDUCED:PCHX) AT5G62020	1.0	3.7E-02
AT1G51915 (REPRESSED:PCHX) AT5G62020	-0.7	2.2E-03
AT1G52070 (REPRESSED:PCHX) AT5G62020	-1.0	1.1E-03
AT1G52200 (REPRESSED:PCHX) AT5G62020	-0.4	9.2E-02
AT1G52280 (INDUCED:PCHX) AT5G62020	0.9	3.3E-04
AT1G52310 (INDUCED:PCHX) AT5G62020	0.6	1.2E-02
AT1G52500 (INDUCED:PCHX) AT5G62020	0.5	5.2E-02
AT1G52870 (REPRESSED:PCHX) AT5G62020	-1.1	9.8E-03
AT1G52890 (REPRESSED:PCHX) AT5G62020	-0.3	5.3E-03
AT1G52930 (INDUCED:PCHX) AT5G62020	0.5	6.3E-02
AT1G52980 (INDUCED:PCHX) AT5G62020	0.5	1.4E-02
AT1G53200 (INDUCED:PCHX) AT5G62020	0.6	7.7E-03
AT1G53210 (REPRESSED:PCHX) AT5G62020	-0.7	5.4E-08
AT1G53240 (REPRESSED:PCHX) AT5G62020	-0.6	2.8E-03
AT1G53280 (REPRESSED:PCHX) AT5G62020	-0.4	5.4E-02
AT1G53310 (REPRESSED:PCHX) AT5G62020	-0.8	5.8E-10
AT1G53440 (INDUCED:PCHX) AT5G62020	0.6	5.1E-04
AT1G53460 (INDUCED:PCHX) AT5G62020	0.5	5.3E-02
AT1G53645 (INDUCED:PCHX) AT5G62020	0.4	8.7E-02
AT1G53700 (INDUCED:PCHX) AT5G62020	1.5	1.9E-03
AT1G54280 (INDUCED:PCHX) AT5G62020	0.8	2.3E-02
AT1G54540 (INDUCED:PCHX) AT5G62020	1.0	1.2E-02
AT1G54560 (REPRESSED:PCHX) AT5G62020	-1.0	1.2E-02
AT1G54690 (INDUCED:PCHX) AT5G62020	1.9	1.8E-09
AT1G54890 (REPRESSED:PCHX) AT5G62020	-0.8	2.1E-05
AT1G55020 (INDUCED:PCHX) AT5G62020	1.5	2.5E-21
AT1G55090 (REPRESSED:PCHX) AT5G62020	-0.5	2.3E-03
AT1G55120 (INDUCED:PCHX) AT5G62020	1.3	9.5E-03
AT1G55150 (INDUCED:PCHX) AT5G62020	0.4	4.7E-02
AT1G55360 (REPRESSED:PCHX) AT5G62020	-0.7	3.1E-02
AT1G55370 (INDUCED:PCHX) AT5G62020	1.2	1.4E-02
AT1G55440 (REPRESSED:PCHX) AT5G62020	-1.0	3.9E-03
AT1G55490 (REPRESSED:PCHX) AT5G62020	-0.7	5.1E-02
AT1G55580 (INDUCED:PCHX) AT5G62020	0.8	1.8E-02
AT1G55600 (REPRESSED:PCHX) AT5G62020	-1.1	3.3E-02
AT1G55805 (INDUCED:PCHX) AT5G62020	0.7	6.7E-02
AT1G55840 (REPRESSED:PCHX) AT5G62020	-0.4	4.8E-02
AT1G55850 (REPRESSED:PCHX) AT5G62020	-0.4	9.0E-02
AT1G55930 (INDUCED:PCHX) AT5G62020	0.5	4.0E-02
AT1G55960 (INDUCED:PCHX) AT5G62020	0.5	8.8E-02
AT1G56050 (REPRESSED:PCHX) AT5G62020	-0.9	3.2E-07
AT1G56150 (REPRESSED:PCHX) AT5G62020	-0.5	2.1E-03
AT1G56190 (REPRESSED:PCHX) AT5G62020	-0.5	3.1E-02
AT1G56340 (REPRESSED:PCHX) AT5G62020	-0.3	8.2E-02
AT1G56700 (REPRESSED:PCHX) AT5G62020	-0.6	4.4E-02
AT1G57650 (INDUCED:PCHX) AT5G62020	0.4	9.1E-02
AT1G57700 (INDUCED:PCHX) AT5G62020	0.5	9.7E-02
AT1G57770 (REPRESSED:PCHX) AT5G62020	-1.1	3.1E-02
AT1G58410 (REPRESSED:PCHX) AT5G62020	-0.6	2.8E-04
AT1G59740 (REPRESSED:PCHX) AT5G62020	-1.6	2.1E-37
AT1G59760 (INDUCED:PCHX) AT5G62020	0.5	7.8E-03
AT1G59840 (INDUCED:PCHX) AT5G62020	1.0	3.9E-02
AT1G59850 (INDUCED:PCHX) AT5G62020	1.1	6.0E-05
AT1G59870 (REPRESSED:PCHX) AT5G62020	-0.6	3.9E-03
AT1G59900 (REPRESSED:PCHX) AT5G62020	-0.6	1.0E-06
AT1G59970 (INDUCED:PCHX) AT5G62020	0.9	1.1E-02
AT1G60070 (REPRESSED:PCHX) AT5G62020	-0.7	2.4E-04
AT1G60200 (REPRESSED:PCHX) AT5G62020	-0.6	2.0E-03
AT1G60500 (INDUCED:PCHX) AT5G62020	1.4	1.5E-03
AT1G60610 (INDUCED:PCHX) AT5G62020	0.8	2.5E-02
AT1G60710 (REPRESSED:PCHX) AT5G62020	-0.8	4.4E-10
AT1G60730 (REPRESSED:PCHX) AT5G62020	-1.0	2.1E-17
AT1G60850 (INDUCED:PCHX) AT5G62020	0.6	1.3E-02
AT1G61100 (REPRESSED:PCHX) AT5G62020	-1.1	4.0E-16
AT1G61360 (REPRESSED:PCHX) AT5G62020	-0.7	1.6E-05
AT1G61460 (REPRESSED:PCHX) AT5G62020	-0.9	7.7E-07
AT1G61610 (REPRESSED:PCHX) AT5G62020	-0.8	2.2E-07
AT1G61640 (REPRESSED:PCHX) AT5G62020	-0.7	4.1E-03
AT1G61660 (REPRESSED:PCHX) AT5G62020	-1.9	1.2E-55
AT1G61667 (REPRESSED:PCHX) AT5G62020	-0.9	4.5E-05
AT1G61740 (REPRESSED:PCHX) AT5G62020	-0.6	5.2E-03
AT1G61850 (REPRESSED:PCHX) AT5G62020	-0.3	8.8E-02
AT1G61870 (REPRESSED:PCHX) AT5G62020	-0.7	1.9E-03
AT1G62300 (REPRESSED:PCHX) AT5G62020	-0.8	3.0E-10
AT1G62480 (REPRESSED:PCHX) AT5G62020	-0.5	4.2E-02
AT1G62660 (INDUCED:PCHX) AT5G62020	0.5	1.8E-02
AT1G62680 (INDUCED:PCHX) AT5G62020	1.0	1.6E-02
AT1G62740 (REPRESSED:PCHX) AT5G62020	-0.5	1.6E-02
AT1G63050 (INDUCED:PCHX) AT5G62020	1.0	4.8E-03
AT1G63530 (INDUCED:PCHX) AT5G62020	1.5	4.7E-27
AT1G63540 (INDUCED:PCHX) AT5G62020	1.4	6.8E-04
AT1G63550 (INDUCED:PCHX) AT5G62020	1.4	6.4E-03
AT1G63710 (INDUCED:PCHX) AT5G62020	1.0	6.7E-02
AT1G63720 (REPRESSED:PCHX) AT5G62020	-0.5	8.5E-04
AT1G63770 (REPRESSED:PCHX) AT5G62020	-0.3	1.1E-02
AT1G63810 (INDUCED:PCHX) AT5G62020	0.7	6.1E-04
AT1G63870 (INDUCED:PCHX) AT5G62020	0.6	4.4E-02
AT1G63940 (REPRESSED:PCHX) AT5G62020	-0.6	4.1E-06
AT1G63980 (INDUCED:PCHX) AT5G62020	0.6	1.5E-03
AT1G64440 (REPRESSED:PCHX) AT5G62020	-0.4	5.0E-02
AT1G64530 (REPRESSED:PCHX) AT5G62020	-1.1	1.1E-17
AT1G64590 (INDUCED:PCHX) AT5G62020	1.5	1.8E-03
AT1G64720 (INDUCED:PCHX) AT5G62020	0.5	3.6E-03
AT1G64740 (REPRESSED:PCHX) AT5G62020	-0.4	7.9E-02
AT1G64860 (INDUCED:PCHX) AT5G62020	0.5	7.4E-02
AT1G64940 (REPRESSED:PCHX) AT5G62020	-0.4	7.3E-02
AT1G64960 (REPRESSED:PCHX) AT5G62020	-0.5	2.4E-02
AT1G65060 (REPRESSED:PCHX) AT5G62020	-0.7	1.7E-02
AT1G65380 (REPRESSED:PCHX) AT5G62020	-1.0	2.3E-03
AT1G65390 (REPRESSED:PCHX) AT5G62020	-1.3	1.9E-03
AT1G65690 (REPRESSED:PCHX) AT5G62020	-0.6	4.7E-03
AT1G65730 (REPRESSED:PCHX) AT5G62020	-0.7	1.1E-07
AT1G65820 (REPRESSED:PCHX) AT5G62020	-0.4	1.1E-02
AT1G65850 (INDUCED:PCHX) AT5G62020	0.8	5.8E-03
AT1G65930 (REPRESSED:PCHX) AT5G62020	-0.5	2.7E-03
AT1G65950 (INDUCED:PCHX) AT5G62020	0.5	1.1E-02
AT1G65980 (REPRESSED:PCHX) AT5G62020	-1.0	1.7E-14
AT1G66080 (REPRESSED:PCHX) AT5G62020	-0.9	9.6E-04
AT1G66140 (REPRESSED:PCHX) AT5G62020	-0.6	8.7E-02
AT1G66160 (REPRESSED:PCHX) AT5G62020	-0.6	1.2E-03
AT1G66170 (REPRESSED:PCHX) AT5G62020	-0.8	2.9E-09
AT1G66200 (REPRESSED:PCHX) AT5G62020	-0.3	6.6E-02
AT1G66240 (REPRESSED:PCHX) AT5G62020	-0.8	2.2E-07
AT1G66410 (REPRESSED:PCHX) AT5G62020	-0.3	8.5E-02
AT1G66430 (INDUCED:PCHX) AT5G62020	0.6	4.3E-03
AT1G66550 (REPRESSED:PCHX) AT5G62020	-1.0	4.9E-02
AT1G66580 (REPRESSED:PCHX) AT5G62020	-0.6	6.0E-05
AT1G66610 (REPRESSED:PCHX) AT5G62020	-1.7	9.8E-09
AT1G66660 (INDUCED:PCHX) AT5G62020	0.6	7.5E-03
AT1G66750 (INDUCED:PCHX) AT5G62020	0.5	6.2E-02
AT1G66880 (REPRESSED:PCHX) AT5G62020	-2.0	1.7E-33
AT1G67250 (INDUCED:PCHX) AT5G62020	0.6	2.8E-02
AT1G67300 (REPRESSED:PCHX) AT5G62020	-0.3	7.7E-02
AT1G67320 (INDUCED:PCHX) AT5G62020	0.6	4.2E-02
AT1G67350 (REPRESSED:PCHX) AT5G62020	-0.8	2.6E-07
AT1G67370 (REPRESSED:PCHX) AT5G62020	-0.6	8.6E-02
AT1G67460 (REPRESSED:PCHX) AT5G62020	-1.0	3.6E-03
AT1G67635 (INDUCED:PCHX) AT5G62020	1.0	5.3E-02
AT1G67720 (REPRESSED:PCHX) AT5G62020	-0.4	5.3E-02
AT1G67810 (REPRESSED:PCHX) AT5G62020	-1.3	1.5E-11
AT1G67920 (REPRESSED:PCHX) AT5G62020	-1.6	7.7E-05
AT1G67930 (REPRESSED:PCHX) AT5G62020	-1.1	4.5E-08
AT1G67970 (INDUCED:PCHX) AT5G62020	0.5	4.4E-04
AT1G68020 (INDUCED:PCHX) AT5G62020	0.4	1.1E-02
AT1G68360 (REPRESSED:PCHX) AT5G62020	-0.7	6.8E-02
AT1G68490 (INDUCED:PCHX) AT5G62020	0.4	1.3E-02
AT1G68620 (REPRESSED:PCHX) AT5G62020	-1.5	5.7E-28
AT1G68700 (REPRESSED:PCHX) AT5G62020	-1.0	5.5E-02
AT1G68720 (INDUCED:PCHX) AT5G62020	0.4	9.6E-02
AT1G69040 (INDUCED:PCHX) AT5G62020	0.5	5.0E-03
AT1G69220 (INDUCED:PCHX) AT5G62020	0.6	5.8E-02
AT1G69390 (INDUCED:PCHX) AT5G62020	0.9	5.0E-03
AT1G69400 (INDUCED:PCHX) AT5G62020	0.8	1.6E-02
AT1G69410 (INDUCED:PCHX) AT5G62020	0.4	2.2E-03
AT1G69420 (INDUCED:PCHX) AT5G62020	0.8	8.5E-06
AT1G69430 (INDUCED:PCHX) AT5G62020	0.6	8.5E-03
AT1G69480 (REPRESSED:PCHX) AT5G62020	-0.3	7.4E-02
AT1G69490 (REPRESSED:PCHX) AT5G62020	-0.4	1.1E-03
AT1G69550 (REPRESSED:PCHX) AT5G62020	-0.5	1.0E-01
AT1G69580 (REPRESSED:PCHX) AT5G62020	-0.8	8.3E-02
AT1G69760 (INDUCED:PCHX) AT5G62020	0.6	6.6E-02
AT1G69840 (REPRESSED:PCHX) AT5G62020	-0.3	6.2E-02
AT1G69920 (REPRESSED:PCHX) AT5G62020	-0.5	2.0E-02
AT1G70090 (REPRESSED:PCHX) AT5G62020	-0.7	1.5E-06
AT1G70130 (REPRESSED:PCHX) AT5G62020	-0.5	3.1E-05
AT1G70290 (REPRESSED:PCHX) AT5G62020	-0.3	8.5E-03
AT1G70300 (REPRESSED:PCHX) AT5G62020	-0.7	1.8E-05
AT1G70420 (REPRESSED:PCHX) AT5G62020	-0.5	1.5E-02
AT1G70610 (INDUCED:PCHX) AT5G62020	0.5	1.4E-02
AT1G70690 (INDUCED:PCHX) AT5G62020	0.8	6.4E-02
AT1G70770 (REPRESSED:PCHX) AT5G62020	-0.3	4.2E-02
AT1G70810 (REPRESSED:PCHX) AT5G62020	-0.5	2.2E-03
AT1G70820 (REPRESSED:PCHX) AT5G62020	-0.9	6.8E-06
AT1G71000 (REPRESSED:PCHX) AT5G62020	-1.2	2.5E-04
AT1G71040 (REPRESSED:PCHX) AT5G62020	-0.7	1.9E-04
AT1G71050 (INDUCED:PCHX) AT5G62020	0.7	1.5E-02
AT1G71080 (INDUCED:PCHX) AT5G62020	0.4	1.6E-02
AT1G71100 (REPRESSED:PCHX) AT5G62020	-0.3	7.4E-02
AT1G71350 (INDUCED:PCHX) AT5G62020	0.4	8.0E-02
AT1G71400 (REPRESSED:PCHX) AT5G62020	-0.3	9.1E-02
AT1G71440 (INDUCED:PCHX) AT5G62020	0.8	1.4E-04
AT1G71730 (REPRESSED:PCHX) AT5G62020	-0.5	7.5E-02
AT1G71740 (INDUCED:PCHX) AT5G62020	1.5	2.7E-04
AT1G71770 (INDUCED:PCHX) AT5G62020	1.2	2.1E-02
AT1G71870 (REPRESSED:PCHX) AT5G62020	-1.0	6.4E-02
AT1G71980 (REPRESSED:PCHX) AT5G62020	-0.4	7.8E-02
AT1G72020 (REPRESSED:PCHX) AT5G62020	-0.5	1.5E-02
AT1G72040 (INDUCED:PCHX) AT5G62020	1.1	2.3E-06
AT1G72150 (REPRESSED:PCHX) AT5G62020	-1.4	7.1E-26
AT1G72160 (REPRESSED:PCHX) AT5G62020	-0.4	6.1E-02
AT1G72450 (REPRESSED:PCHX) AT5G62020	-0.4	7.7E-03
AT1G72500 (REPRESSED:PCHX) AT5G62020	-0.7	8.8E-04
AT1G72520 (REPRESSED:PCHX) AT5G62020	-0.5	4.5E-04
AT1G72680 (REPRESSED:PCHX) AT5G62020	-0.9	3.5E-06
AT1G72770 (INDUCED:PCHX) AT5G62020	0.3	9.3E-02
AT1G72800 (INDUCED:PCHX) AT5G62020	1.3	4.1E-16
AT1G72810 (INDUCED:PCHX) AT5G62020	2.2	3.2E-47
AT1G72900 (REPRESSED:PCHX) AT5G62020	-0.9	3.6E-15
AT1G72940 (REPRESSED:PCHX) AT5G62020	-0.8	2.3E-07
AT1G73050 (REPRESSED:PCHX) AT5G62020	-0.5	5.1E-02
AT1G73080 (REPRESSED:PCHX) AT5G62020	-0.4	1.6E-03
AT1G73110 (REPRESSED:PCHX) AT5G62020	-1.1	3.7E-06
AT1G73240 (INDUCED:PCHX) AT5G62020	0.5	2.1E-02
AT1G73260 (REPRESSED:PCHX) AT5G62020	-0.9	1.0E-08
AT1G73350 (INDUCED:PCHX) AT5G62020	0.6	5.0E-03
AT1G73510 (REPRESSED:PCHX) AT5G62020	-1.3	1.4E-13
AT1G74010 (REPRESSED:PCHX) AT5G62020	-0.8	2.7E-11
AT1G74030 (REPRESSED:PCHX) AT5G62020	-1.0	8.9E-11
AT1G74070 (INDUCED:PCHX) AT5G62020	0.9	9.0E-02
AT1G74210 (REPRESSED:PCHX) AT5G62020	-0.6	4.8E-02
AT1G74250 (INDUCED:PCHX) AT5G62020	0.4	2.8E-02
AT1G74340 (REPRESSED:PCHX) AT5G62020	-0.5	2.8E-02
AT1G74390 (REPRESSED:PCHX) AT5G62020	-0.4	1.7E-02
AT1G74400 (REPRESSED:PCHX) AT5G62020	-0.6	6.2E-03
AT1G74420 (REPRESSED:PCHX) AT5G62020	-0.5	4.3E-02
AT1G74430 (REPRESSED:PCHX) AT5G62020	-0.9	4.6E-04
AT1G74460 (INDUCED:PCHX) AT5G62020	1.1	8.2E-09
AT1G74560 (INDUCED:PCHX) AT5G62020	0.7	2.8E-04
AT1G74790 (REPRESSED:PCHX) AT5G62020	-0.5	1.7E-02
AT1G74880 (INDUCED:PCHX) AT5G62020	1.1	1.6E-02
AT1G74920 (REPRESSED:PCHX) AT5G62020	-0.8	1.4E-06
AT1G74930 (REPRESSED:PCHX) AT5G62020	-0.6	6.9E-05
AT1G75200 (INDUCED:PCHX) AT5G62020	0.5	5.5E-03
AT1G75330 (REPRESSED:PCHX) AT5G62020	-0.4	2.2E-02
AT1G75350 (INDUCED:PCHX) AT5G62020	1.1	1.0E-02
AT1G75600 (INDUCED:PCHX) AT5G62020	2.3	1.3E-24
AT1G75750 (REPRESSED:PCHX) AT5G62020	-1.3	3.1E-15
AT1G76040 (REPRESSED:PCHX) AT5G62020	-0.5	2.7E-02
AT1G76070 (REPRESSED:PCHX) AT5G62020	-0.6	1.1E-03
AT1G76080 (REPRESSED:PCHX) AT5G62020	-0.8	2.5E-04
AT1G76150 (REPRESSED:PCHX) AT5G62020	-0.3	8.3E-02
AT1G76200 (REPRESSED:PCHX) AT5G62020	-0.7	2.4E-07
AT1G76210 (REPRESSED:PCHX) AT5G62020	-1.1	2.9E-03
AT1G76270 (INDUCED:PCHX) AT5G62020	0.7	5.3E-02
AT1G76350 (REPRESSED:PCHX) AT5G62020	-0.7	4.9E-05
AT1G76360 (REPRESSED:PCHX) AT5G62020	-0.3	4.4E-02
AT1G76430 (INDUCED:PCHX) AT5G62020	0.6	7.0E-02
AT1G76490 (REPRESSED:PCHX) AT5G62020	-0.5	5.7E-03
AT1G76600 (REPRESSED:PCHX) AT5G62020	-0.7	6.7E-06
AT1G76620 (REPRESSED:PCHX) AT5G62020	-1.0	8.1E-04
AT1G76630 (REPRESSED:PCHX) AT5G62020	-0.4	2.5E-02
AT1G76670 (REPRESSED:PCHX) AT5G62020	-0.6	7.6E-02
AT1G76710 (INDUCED:PCHX) AT5G62020	0.5	7.5E-02
AT1G76930 (REPRESSED:PCHX) AT5G62020	-1.1	3.0E-13
AT1G77080 (INDUCED:PCHX) AT5G62020	0.5	9.4E-03
AT1G77260 (INDUCED:PCHX) AT5G62020	0.4	9.9E-02
AT1G77310 (INDUCED:PCHX) AT5G62020	0.8	1.4E-02
AT1G77330 (REPRESSED:PCHX) AT5G62020	-0.5	5.8E-03
AT1G77390 (INDUCED:PCHX) AT5G62020	0.5	2.8E-02
AT1G77450 (REPRESSED:PCHX) AT5G62020	-1.3	1.3E-20
AT1G77500 (REPRESSED:PCHX) AT5G62020	-0.3	2.5E-02
AT1G77540 (INDUCED:PCHX) AT5G62020	0.6	2.2E-02
AT1G77590 (INDUCED:PCHX) AT5G62020	0.8	2.2E-03
AT1G77670 (REPRESSED:PCHX) AT5G62020	-0.6	1.3E-02
AT1G77760 (REPRESSED:PCHX) AT5G62020	-0.3	6.9E-02
AT1G77770 (INDUCED:PCHX) AT5G62020	0.5	2.2E-03
AT1G77930 (INDUCED:PCHX) AT5G62020	0.5	7.5E-02
AT1G78000 (REPRESSED:PCHX) AT5G62020	-0.3	2.7E-02
AT1G78040 (REPRESSED:PCHX) AT5G62020	-0.3	7.3E-02
AT1G78060 (REPRESSED:PCHX) AT5G62020	-1.1	5.3E-05
AT1G78240 (REPRESSED:PCHX) AT5G62020	-0.7	2.7E-06
AT1G78380 (REPRESSED:PCHX) AT5G62020	-0.5	1.5E-03
AT1G78570 (REPRESSED:PCHX) AT5G62020	-0.6	6.5E-05
AT1G78580 (REPRESSED:PCHX) AT5G62020	-0.6	1.5E-03
AT1G78630 (REPRESSED:PCHX) AT5G62020	-0.9	1.6E-02
AT1G78650 (INDUCED:PCHX) AT5G62020	0.6	2.7E-02
AT1G78720 (REPRESSED:PCHX) AT5G62020	-0.9	6.3E-02
AT1G78770 (REPRESSED:PCHX) AT5G62020	-0.6	3.1E-02
AT1G78900 (REPRESSED:PCHX) AT5G62020	-0.6	1.7E-07
AT1G78920 (REPRESSED:PCHX) AT5G62020	-0.4	8.3E-03
AT1G78995 (REPRESSED:PCHX) AT5G62020	-0.8	7.1E-02
AT1G79150 (INDUCED:PCHX) AT5G62020	0.5	8.4E-03
AT1G79160 (REPRESSED:PCHX) AT5G62020	-0.3	6.3E-02
AT1G79230 (REPRESSED:PCHX) AT5G62020	-0.5	9.1E-05
AT1G79380 (INDUCED:PCHX) AT5G62020	0.3	6.7E-02
AT1G79470 (INDUCED:PCHX) AT5G62020	0.6	9.0E-03
AT1G79550 (REPRESSED:PCHX) AT5G62020	-1.0	3.5E-17
AT1G79670 (REPRESSED:PCHX) AT5G62020	-1.1	6.2E-05
AT1G79690 (REPRESSED:PCHX) AT5G62020	-0.4	4.8E-03
AT1G79700 (INDUCED:PCHX) AT5G62020	1.0	5.1E-04
AT1G79790 (INDUCED:PCHX) AT5G62020	0.7	3.6E-02
AT1G79950 (INDUCED:PCHX) AT5G62020	0.4	7.6E-03
AT1G80040 (INDUCED:PCHX) AT5G62020	0.3	6.7E-02
AT1G80230 (REPRESSED:PCHX) AT5G62020	-0.9	7.7E-08
AT1G80270 (INDUCED:PCHX) AT5G62020	0.6	9.5E-02
AT1G80380 (INDUCED:PCHX) AT5G62020	0.4	8.5E-03
AT1G80450 (REPRESSED:PCHX) AT5G62020	-1.2	1.9E-12
AT1G80460 (REPRESSED:PCHX) AT5G62020	-0.6	9.3E-04
AT1G80590 (REPRESSED:PCHX) AT5G62020	-0.6	1.3E-02
AT1G80600 (REPRESSED:PCHX) AT5G62020	-0.4	2.5E-02
AT1G80620 (INDUCED:PCHX) AT5G62020	0.4	5.6E-02
AT1G80660 (INDUCED:PCHX) AT5G62020	1.4	1.7E-15
AT1G80670 (INDUCED:PCHX) AT5G62020	1.2	1.0E-19
AT1G80750 (INDUCED:PCHX) AT5G62020	0.5	9.2E-02
AT1G80830 (REPRESSED:PCHX) AT5G62020	-0.5	6.6E-03
AT1G80920 (INDUCED:PCHX) AT5G62020	0.3	5.5E-02
AT2G01140 (REPRESSED:PCHX) AT5G62020	-0.8	6.0E-08
AT2G01150 (REPRESSED:PCHX) AT5G62020	-1.3	1.2E-07
AT2G01280 (REPRESSED:PCHX) AT5G62020	-1.2	8.5E-03
AT2G01350 (REPRESSED:PCHX) AT5G62020	-0.4	3.6E-03
AT2G01430 (REPRESSED:PCHX) AT5G62020	-1.0	8.4E-08
AT2G01440 (REPRESSED:PCHX) AT5G62020	-0.5	5.1E-02
AT2G01470 (REPRESSED:PCHX) AT5G62020	-0.4	1.5E-02
AT2G01600 (REPRESSED:PCHX) AT5G62020	-0.5	3.5E-04
AT2G01630 (INDUCED:PCHX) AT5G62020	0.4	9.2E-02
AT2G02040 (REPRESSED:PCHX) AT5G62020	-0.4	1.2E-02
AT2G02050 (REPRESSED:PCHX) AT5G62020	-0.4	2.2E-02
AT2G02090 (INDUCED:PCHX) AT5G62020	0.5	1.1E-02
AT2G02220 (REPRESSED:PCHX) AT5G62020	-0.6	4.9E-05
AT2G02300 (INDUCED:PCHX) AT5G62020	1.0	1.4E-02
AT2G02360 (INDUCED:PCHX) AT5G62020	0.7	1.1E-03
AT2G02390 (REPRESSED:PCHX) AT5G62020	-0.8	1.5E-08
AT2G02500 (INDUCED:PCHX) AT5G62020	0.9	6.1E-02
AT2G02510 (REPRESSED:PCHX) AT5G62020	-0.6	1.1E-03
AT2G02630 (INDUCED:PCHX) AT5G62020	1.5	1.7E-03
AT2G02800 (REPRESSED:PCHX) AT5G62020	-0.4	3.0E-03
AT2G02870 (REPRESSED:PCHX) AT5G62020	-0.3	8.1E-02
AT2G03060 (INDUCED:PCHX) AT5G62020	0.9	3.7E-02
AT2G03210 (REPRESSED:PCHX) AT5G62020	-1.0	1.0E-03
AT2G03220 (REPRESSED:PCHX) AT5G62020	-1.1	2.9E-10
AT2G03280 (INDUCED:PCHX) AT5G62020	0.7	7.4E-02
AT2G03360 (REPRESSED:PCHX) AT5G62020	-1.2	2.5E-04
AT2G03680 (REPRESSED:PCHX) AT5G62020	-0.5	7.1E-03
AT2G03870 (INDUCED:PCHX) AT5G62020	0.5	4.1E-02
AT2G04160 (REPRESSED:PCHX) AT5G62020	-0.5	2.1E-02
AT2G04350 (REPRESSED:PCHX) AT5G62020	-1.0	2.4E-14
AT2G04880 (REPRESSED:PCHX) AT5G62020	-0.4	2.0E-02
AT2G05580 (REPRESSED:PCHX) AT5G62020	-2.1	4.5E-22
AT2G05630 (INDUCED:PCHX) AT5G62020	0.4	8.5E-02
AT2G05710 (REPRESSED:PCHX) AT5G62020	-0.6	1.6E-08
AT2G05720 (REPRESSED:PCHX) AT5G62020	-0.6	8.1E-02
AT2G05830 (REPRESSED:PCHX) AT5G62020	-0.4	4.3E-02
AT2G05920 (REPRESSED:PCHX) AT5G62020	-1.4	1.6E-22
AT2G05940 (REPRESSED:PCHX) AT5G62020	-1.6	2.2E-42
AT2G07340 (INDUCED:PCHX) AT5G62020	0.7	6.8E-02
AT2G07360 (REPRESSED:PCHX) AT5G62020	-0.3	2.3E-02
AT2G12190 (REPRESSED:PCHX) AT5G62020	-0.8	7.5E-06
AT2G13560 (REPRESSED:PCHX) AT5G62020	-0.4	4.5E-03
AT2G13650 (REPRESSED:PCHX) AT5G62020	-0.7	6.9E-05
AT2G14080 (REPRESSED:PCHX) AT5G62020	-0.7	2.5E-05
AT2G14290 (REPRESSED:PCHX) AT5G62020	-0.5	2.3E-02
AT2G14460 (INDUCED:PCHX) AT5G62020	1.2	7.9E-03
AT2G14750 (REPRESSED:PCHX) AT5G62020	-0.4	7.6E-02
