shared name	FOLDCHANGE	PVALUE
AT1G51480 (INDUCED:PCHX) AT5G10970	0.9	5.9E-02
AT1G51680 (REPRESSED:PCHX) AT5G10970	-0.8	2.5E-08
AT1G51915 (REPRESSED:PCHX) AT5G10970	-0.8	2.3E-02
AT1G52200 (REPRESSED:PCHX) AT5G10970	-0.8	3.0E-03
AT1G52300 (INDUCED:PCHX) AT5G10970	0.6	1.5E-05
AT1G52410 (REPRESSED:PCHX) AT5G10970	-0.9	6.1E-05
AT1G52500 (INDUCED:PCHX) AT5G10970	0.4	5.9E-02
AT1G52890 (REPRESSED:PCHX) AT5G10970	-1.8	2.0E-70
AT1G52930 (INDUCED:PCHX) AT5G10970	0.7	2.5E-04
AT1G53210 (REPRESSED:PCHX) AT5G10970	-0.3	4.9E-02
AT1G53280 (REPRESSED:PCHX) AT5G10970	-0.4	9.3E-03
AT1G53310 (REPRESSED:PCHX) AT5G10970	-0.5	1.8E-04
AT1G53560 (REPRESSED:PCHX) AT5G10970	-0.3	9.2E-02
AT1G53570 (REPRESSED:PCHX) AT5G10970	-0.5	8.0E-06
AT1G53700 (INDUCED:PCHX) AT5G10970	1.7	1.1E-05
AT1G53830 (INDUCED:PCHX) AT5G10970	0.5	8.7E-02
AT1G54120 (INDUCED:PCHX) AT5G10970	1.2	1.5E-03
AT1G54220 (REPRESSED:PCHX) AT5G10970	-0.5	1.2E-02
AT1G54380 (INDUCED:PCHX) AT5G10970	0.3	8.3E-02
AT1G54560 (REPRESSED:PCHX) AT5G10970	-0.8	3.0E-03
AT1G54690 (INDUCED:PCHX) AT5G10970	1.1	3.9E-04
AT1G54870 (INDUCED:PCHX) AT5G10970	1.0	1.6E-02
AT1G54890 (REPRESSED:PCHX) AT5G10970	-0.7	2.4E-02
AT1G55020 (REPRESSED:PCHX) AT5G10970	-0.9	4.7E-15
AT1G55090 (REPRESSED:PCHX) AT5G10970	-0.3	5.0E-02
AT1G55210 (REPRESSED:PCHX) AT5G10970	-0.5	7.5E-04
AT1G55350 (REPRESSED:PCHX) AT5G10970	-0.3	7.7E-02
AT1G55360 (REPRESSED:PCHX) AT5G10970	-0.5	1.9E-03
AT1G55450 (REPRESSED:PCHX) AT5G10970	-0.8	5.1E-02
AT1G55805 (INDUCED:PCHX) AT5G10970	0.7	4.6E-02
AT1G55920 (REPRESSED:PCHX) AT5G10970	-0.3	7.0E-02
AT1G56050 (INDUCED:PCHX) AT5G10970	0.4	8.2E-02
AT1G56070 (INDUCED:PCHX) AT5G10970	0.3	3.9E-03
AT1G56110 (INDUCED:PCHX) AT5G10970	0.7	2.9E-08
AT1G56145 (REPRESSED:PCHX) AT5G10970	-0.3	2.4E-02
AT1G56150 (INDUCED:PCHX) AT5G10970	0.5	3.4E-03
AT1G56510 (REPRESSED:PCHX) AT5G10970	-1.5	3.3E-24
AT1G56680 (INDUCED:PCHX) AT5G10970	1.0	8.6E-03
AT1G57670 (INDUCED:PCHX) AT5G10970	0.8	8.8E-02
AT1G58100 (INDUCED:PCHX) AT5G10970	0.5	6.2E-03
AT1G58230 (REPRESSED:PCHX) AT5G10970	-0.4	4.3E-02
AT1G58250 (REPRESSED:PCHX) AT5G10970	-0.4	4.8E-02
AT1G58410 (REPRESSED:PCHX) AT5G10970	-1.4	4.4E-31
AT1G58440 (REPRESSED:PCHX) AT5G10970	-0.6	1.9E-04
AT1G59610 (REPRESSED:PCHX) AT5G10970	-0.2	9.1E-02
AT1G59620 (REPRESSED:PCHX) AT5G10970	-0.7	6.7E-06
AT1G59740 (REPRESSED:PCHX) AT5G10970	-2.5	5.0E-159
AT1G59870 (REPRESSED:PCHX) AT5G10970	-1.2	1.1E-23
AT1G59900 (REPRESSED:PCHX) AT5G10970	-0.4	1.8E-03
AT1G59990 (INDUCED:PCHX) AT5G10970	0.5	5.0E-02
AT1G60070 (REPRESSED:PCHX) AT5G10970	-0.4	5.5E-02
AT1G60140 (REPRESSED:PCHX) AT5G10970	-0.6	1.2E-07
AT1G60200 (REPRESSED:PCHX) AT5G10970	-0.5	7.6E-05
AT1G60490 (REPRESSED:PCHX) AT5G10970	-0.3	4.9E-02
AT1G60650 (INDUCED:PCHX) AT5G10970	0.3	5.1E-02
AT1G60710 (REPRESSED:PCHX) AT5G10970	-0.7	2.5E-11
AT1G60730 (REPRESSED:PCHX) AT5G10970	-0.3	1.7E-02
AT1G60850 (INDUCED:PCHX) AT5G10970	0.5	5.1E-02
AT1G61100 (REPRESSED:PCHX) AT5G10970	-0.4	2.4E-03
AT1G61140 (REPRESSED:PCHX) AT5G10970	-0.3	9.1E-03
AT1G61290 (INDUCED:PCHX) AT5G10970	0.3	2.6E-02
AT1G61360 (REPRESSED:PCHX) AT5G10970	-1.1	8.4E-20
AT1G61460 (REPRESSED:PCHX) AT5G10970	-0.3	9.1E-02
AT1G61560 (REPRESSED:PCHX) AT5G10970	-1.4	6.6E-09
AT1G61570 (INDUCED:PCHX) AT5G10970	0.6	1.8E-02
AT1G61610 (REPRESSED:PCHX) AT5G10970	-0.9	1.0E-06
AT1G61660 (REPRESSED:PCHX) AT5G10970	-2.3	2.8E-82
AT1G61740 (REPRESSED:PCHX) AT5G10970	-0.8	1.6E-06
AT1G61820 (REPRESSED:PCHX) AT5G10970	-0.3	4.1E-02
AT1G61850 (REPRESSED:PCHX) AT5G10970	-0.6	4.8E-05
AT1G62180 (INDUCED:PCHX) AT5G10970	1.2	7.7E-09
AT1G62300 (REPRESSED:PCHX) AT5G10970	-0.8	6.9E-17
AT1G62380 (REPRESSED:PCHX) AT5G10970	-0.4	2.3E-03
AT1G62570 (REPRESSED:PCHX) AT5G10970	-0.5	3.8E-07
AT1G62660 (REPRESSED:PCHX) AT5G10970	-0.8	2.2E-07
AT1G62980 (INDUCED:PCHX) AT5G10970	1.1	1.6E-02
AT1G63010 (REPRESSED:PCHX) AT5G10970	-0.4	7.8E-04
AT1G63070 (REPRESSED:PCHX) AT5G10970	-0.8	6.2E-04
AT1G63290 (REPRESSED:PCHX) AT5G10970	-0.5	1.0E-02
AT1G63310 (INDUCED:PCHX) AT5G10970	0.7	6.9E-02
AT1G63770 (REPRESSED:PCHX) AT5G10970	-0.4	1.1E-03
AT1G63810 (INDUCED:PCHX) AT5G10970	0.5	6.7E-03
AT1G63940 (REPRESSED:PCHX) AT5G10970	-0.4	4.7E-03
AT1G63980 (INDUCED:PCHX) AT5G10970	0.5	3.2E-03
AT1G64040 (INDUCED:PCHX) AT5G10970	0.3	5.0E-02
AT1G64060 (REPRESSED:PCHX) AT5G10970	-0.4	1.0E-03
AT1G64390 (REPRESSED:PCHX) AT5G10970	-0.6	5.8E-03
AT1G64490 (INDUCED:PCHX) AT5G10970	0.7	3.0E-02
AT1G64740 (REPRESSED:PCHX) AT5G10970	-0.3	7.9E-02
AT1G65060 (REPRESSED:PCHX) AT5G10970	-0.6	7.9E-02
AT1G65390 (REPRESSED:PCHX) AT5G10970	-2.7	1.6E-42
AT1G65690 (REPRESSED:PCHX) AT5G10970	-0.5	4.1E-02
AT1G65930 (REPRESSED:PCHX) AT5G10970	-0.5	4.2E-04
AT1G65980 (REPRESSED:PCHX) AT5G10970	-0.3	6.6E-02
AT1G66080 (REPRESSED:PCHX) AT5G10970	-0.5	1.8E-02
AT1G66160 (REPRESSED:PCHX) AT5G10970	-0.3	1.2E-02
AT1G66170 (REPRESSED:PCHX) AT5G10970	-0.7	2.4E-07
AT1G66470 (INDUCED:PCHX) AT5G10970	1.6	1.3E-16
AT1G66580 (INDUCED:PCHX) AT5G10970	0.4	2.2E-02
AT1G66610 (REPRESSED:PCHX) AT5G10970	-0.9	3.5E-02
AT1G66760 (REPRESSED:PCHX) AT5G10970	-0.3	1.3E-02
AT1G66880 (REPRESSED:PCHX) AT5G10970	-0.9	1.9E-14
AT1G67120 (INDUCED:PCHX) AT5G10970	0.5	1.5E-02
AT1G67250 (INDUCED:PCHX) AT5G10970	0.5	3.4E-02
AT1G67430 (INDUCED:PCHX) AT5G10970	0.7	1.4E-08
AT1G67470 (REPRESSED:PCHX) AT5G10970	-0.6	6.0E-04
AT1G67490 (REPRESSED:PCHX) AT5G10970	-0.5	2.6E-02
AT1G67600 (REPRESSED:PCHX) AT5G10970	-0.8	2.8E-02
AT1G67710 (REPRESSED:PCHX) AT5G10970	-0.5	7.7E-02
AT1G67720 (REPRESSED:PCHX) AT5G10970	-1.0	2.2E-10
AT1G67890 (REPRESSED:PCHX) AT5G10970	-0.6	2.1E-04
AT1G67970 (INDUCED:PCHX) AT5G10970	0.5	1.1E-03
AT1G68250 (INDUCED:PCHX) AT5G10970	1.0	2.6E-03
AT1G68360 (REPRESSED:PCHX) AT5G10970	-0.6	5.4E-03
AT1G68410 (REPRESSED:PCHX) AT5G10970	-0.5	9.3E-04
AT1G68490 (REPRESSED:PCHX) AT5G10970	-0.3	2.2E-02
AT1G68500 (REPRESSED:PCHX) AT5G10970	-1.1	2.5E-12
AT1G68530 (INDUCED:PCHX) AT5G10970	1.0	1.0E-02
AT1G68590 (INDUCED:PCHX) AT5G10970	0.7	8.4E-02
AT1G68620 (REPRESSED:PCHX) AT5G10970	-0.5	1.6E-04
AT1G68670 (INDUCED:PCHX) AT5G10970	0.4	2.0E-02
AT1G68690 (REPRESSED:PCHX) AT5G10970	-0.3	3.0E-02
AT1G68990 (INDUCED:PCHX) AT5G10970	0.4	1.4E-02
AT1G69050 (INDUCED:PCHX) AT5G10970	0.8	2.1E-03
AT1G69080 (INDUCED:PCHX) AT5G10970	0.7	9.7E-02
AT1G69440 (REPRESSED:PCHX) AT5G10970	-0.8	1.1E-03
AT1G69490 (REPRESSED:PCHX) AT5G10970	-1.6	4.8E-47
AT1G69580 (REPRESSED:PCHX) AT5G10970	-0.5	7.6E-02
AT1G69620 (INDUCED:PCHX) AT5G10970	0.7	1.3E-06
AT1G69760 (REPRESSED:PCHX) AT5G10970	-1.0	4.6E-06
AT1G69890 (REPRESSED:PCHX) AT5G10970	-0.5	9.7E-03
AT1G69920 (REPRESSED:PCHX) AT5G10970	-0.8	1.5E-03
AT1G70060 (REPRESSED:PCHX) AT5G10970	-0.3	6.5E-02
AT1G70090 (REPRESSED:PCHX) AT5G10970	-0.3	4.0E-02
AT1G70110 (REPRESSED:PCHX) AT5G10970	-0.6	1.0E-02
AT1G70130 (REPRESSED:PCHX) AT5G10970	-1.0	5.4E-25
AT1G70140 (REPRESSED:PCHX) AT5G10970	-0.8	2.1E-08
AT1G70280 (REPRESSED:PCHX) AT5G10970	-0.6	2.6E-04
AT1G70290 (REPRESSED:PCHX) AT5G10970	-0.3	2.1E-03
AT1G70300 (REPRESSED:PCHX) AT5G10970	-0.5	1.6E-04
AT1G70460 (INDUCED:PCHX) AT5G10970	0.7	4.2E-02
AT1G70690 (INDUCED:PCHX) AT5G10970	0.9	1.5E-02
AT1G70710 (INDUCED:PCHX) AT5G10970	0.9	1.2E-02
AT1G70730 (REPRESSED:PCHX) AT5G10970	-0.3	4.9E-02
AT1G70740 (REPRESSED:PCHX) AT5G10970	-0.3	1.7E-02
AT1G70820 (REPRESSED:PCHX) AT5G10970	-0.4	5.8E-02
AT1G70890 (REPRESSED:PCHX) AT5G10970	-1.1	5.0E-04
AT1G71040 (REPRESSED:PCHX) AT5G10970	-0.8	1.2E-13
AT1G71050 (REPRESSED:PCHX) AT5G10970	-0.6	9.0E-03
AT1G71100 (INDUCED:PCHX) AT5G10970	0.7	5.0E-07
AT1G71130 (INDUCED:PCHX) AT5G10970	0.4	4.1E-02
AT1G71400 (REPRESSED:PCHX) AT5G10970	-0.9	5.5E-12
AT1G71430 (INDUCED:PCHX) AT5G10970	0.8	5.6E-02
AT1G71440 (REPRESSED:PCHX) AT5G10970	-0.5	1.6E-02
AT1G71450 (REPRESSED:PCHX) AT5G10970	-0.3	3.6E-02
AT1G71740 (REPRESSED:PCHX) AT5G10970	-1.1	5.2E-03
AT1G71760 (INDUCED:PCHX) AT5G10970	0.8	5.0E-02
AT1G71780 (INDUCED:PCHX) AT5G10970	0.4	5.6E-02
AT1G71830 (REPRESSED:PCHX) AT5G10970	-0.6	6.9E-02
AT1G71840 (INDUCED:PCHX) AT5G10970	0.3	9.3E-02
AT1G71880 (REPRESSED:PCHX) AT5G10970	-0.8	1.0E-06
AT1G71980 (REPRESSED:PCHX) AT5G10970	-0.3	7.2E-02
AT1G72040 (INDUCED:PCHX) AT5G10970	0.9	1.8E-07
AT1G72070 (REPRESSED:PCHX) AT5G10970	-1.1	3.2E-03
AT1G72150 (REPRESSED:PCHX) AT5G10970	-0.4	7.4E-03
AT1G72160 (REPRESSED:PCHX) AT5G10970	-0.5	5.7E-04
AT1G72200 (INDUCED:PCHX) AT5G10970	0.9	4.9E-02
AT1G72370 (INDUCED:PCHX) AT5G10970	0.5	9.1E-04
AT1G72440 (INDUCED:PCHX) AT5G10970	0.4	2.5E-03
AT1G72450 (INDUCED:PCHX) AT5G10970	0.3	5.4E-02
AT1G72520 (REPRESSED:PCHX) AT5G10970	-1.4	3.0E-40
AT1G72800 (INDUCED:PCHX) AT5G10970	0.5	2.7E-03
AT1G72900 (REPRESSED:PCHX) AT5G10970	-0.5	1.0E-04
AT1G72940 (REPRESSED:PCHX) AT5G10970	-1.2	4.5E-17
AT1G72960 (INDUCED:PCHX) AT5G10970	0.6	8.1E-02
AT1G73080 (REPRESSED:PCHX) AT5G10970	-0.5	4.1E-05
AT1G73110 (REPRESSED:PCHX) AT5G10970	-0.8	3.2E-05
AT1G73230 (INDUCED:PCHX) AT5G10970	0.5	8.6E-03
AT1G73340 (INDUCED:PCHX) AT5G10970	0.6	1.7E-02
AT1G73660 (REPRESSED:PCHX) AT5G10970	-0.4	1.1E-02
AT1G73940 (INDUCED:PCHX) AT5G10970	0.6	2.7E-02
AT1G74010 (REPRESSED:PCHX) AT5G10970	-0.3	1.9E-02
AT1G74030 (REPRESSED:PCHX) AT5G10970	-0.4	3.9E-03
AT1G74190 (REPRESSED:PCHX) AT5G10970	-0.8	6.1E-02
AT1G74220 (REPRESSED:PCHX) AT5G10970	-0.7	7.8E-02
AT1G74360 (REPRESSED:PCHX) AT5G10970	-0.7	3.9E-06
AT1G74390 (REPRESSED:PCHX) AT5G10970	-0.5	3.5E-04
AT1G74400 (REPRESSED:PCHX) AT5G10970	-0.4	9.4E-03
AT1G74560 (INDUCED:PCHX) AT5G10970	0.4	5.7E-02
AT1G74590 (INDUCED:PCHX) AT5G10970	0.5	5.5E-02
AT1G74650 (INDUCED:PCHX) AT5G10970	0.8	8.7E-02
AT1G74660 (REPRESSED:PCHX) AT5G10970	-1.2	3.3E-07
AT1G74790 (REPRESSED:PCHX) AT5G10970	-0.4	9.2E-02
AT1G75030 (REPRESSED:PCHX) AT5G10970	-0.6	6.7E-04
AT1G75200 (INDUCED:PCHX) AT5G10970	0.4	1.0E-02
AT1G75330 (REPRESSED:PCHX) AT5G10970	-0.3	1.4E-02
AT1G75350 (INDUCED:PCHX) AT5G10970	0.8	4.1E-02
AT1G75370 (REPRESSED:PCHX) AT5G10970	-0.3	2.4E-02
AT1G75600 (INDUCED:PCHX) AT5G10970	2.1	7.1E-22
AT1G75620 (INDUCED:PCHX) AT5G10970	0.8	7.9E-02
AT1G75750 (REPRESSED:PCHX) AT5G10970	-0.5	1.9E-02
AT1G75810 (INDUCED:PCHX) AT5G10970	0.5	2.4E-02
AT1G76010 (INDUCED:PCHX) AT5G10970	0.5	9.5E-04
AT1G76040 (REPRESSED:PCHX) AT5G10970	-1.1	7.8E-19
AT1G76070 (REPRESSED:PCHX) AT5G10970	-0.9	2.3E-11
AT1G76080 (REPRESSED:PCHX) AT5G10970	-0.7	4.7E-03
AT1G76160 (REPRESSED:PCHX) AT5G10970	-0.4	7.0E-04
AT1G76210 (INDUCED:PCHX) AT5G10970	2.6	4.7E-28
AT1G76240 (INDUCED:PCHX) AT5G10970	0.9	6.0E-12
AT1G76300 (INDUCED:PCHX) AT5G10970	0.4	7.6E-02
AT1G76360 (INDUCED:PCHX) AT5G10970	0.6	4.1E-04
AT1G76620 (INDUCED:PCHX) AT5G10970	0.7	9.3E-03
AT1G76630 (INDUCED:PCHX) AT5G10970	0.3	9.8E-02
AT1G76930 (REPRESSED:PCHX) AT5G10970	-0.7	6.8E-05
AT1G77260 (REPRESSED:PCHX) AT5G10970	-0.4	7.5E-02
AT1G77330 (REPRESSED:PCHX) AT5G10970	-0.4	5.6E-02
AT1G77340 (REPRESSED:PCHX) AT5G10970	-0.9	2.9E-02
AT1G77360 (REPRESSED:PCHX) AT5G10970	-0.8	5.9E-03
AT1G77500 (INDUCED:PCHX) AT5G10970	0.4	5.4E-03
AT1G77570 (INDUCED:PCHX) AT5G10970	1.2	7.0E-04
AT1G77720 (INDUCED:PCHX) AT5G10970	0.5	6.8E-02
AT1G77760 (INDUCED:PCHX) AT5G10970	0.3	5.4E-02
AT1G77770 (INDUCED:PCHX) AT5G10970	0.5	4.7E-03
AT1G77840 (INDUCED:PCHX) AT5G10970	0.6	2.0E-05
AT1G77940 (INDUCED:PCHX) AT5G10970	0.6	2.8E-04
AT1G78290 (REPRESSED:PCHX) AT5G10970	-0.6	1.8E-04
AT1G78340 (INDUCED:PCHX) AT5G10970	1.1	2.2E-08
AT1G78370 (INDUCED:PCHX) AT5G10970	0.9	4.3E-02
AT1G78380 (INDUCED:PCHX) AT5G10970	0.8	1.1E-11
AT1G78410 (INDUCED:PCHX) AT5G10970	1.3	3.1E-03
AT1G78490 (INDUCED:PCHX) AT5G10970	1.6	5.2E-09
AT1G78580 (REPRESSED:PCHX) AT5G10970	-0.7	3.6E-07
AT1G78720 (INDUCED:PCHX) AT5G10970	1.2	2.0E-04
AT1G78900 (REPRESSED:PCHX) AT5G10970	-0.3	1.9E-03
AT1G79030 (REPRESSED:PCHX) AT5G10970	-0.4	9.2E-02
AT1G79150 (INDUCED:PCHX) AT5G10970	0.3	7.3E-02
AT1G79230 (REPRESSED:PCHX) AT5G10970	-0.3	9.0E-03
AT1G79550 (REPRESSED:PCHX) AT5G10970	-0.4	5.2E-03
AT1G79680 (REPRESSED:PCHX) AT5G10970	-1.2	3.7E-05
AT1G79690 (REPRESSED:PCHX) AT5G10970	-0.3	2.2E-02
AT1G80040 (INDUCED:PCHX) AT5G10970	0.3	3.8E-02
AT1G80170 (INDUCED:PCHX) AT5G10970	0.7	6.3E-02
AT1G80440 (INDUCED:PCHX) AT5G10970	0.8	1.7E-13
AT1G80450 (REPRESSED:PCHX) AT5G10970	-0.7	6.8E-06
AT1G80590 (REPRESSED:PCHX) AT5G10970	-0.5	5.8E-02
AT1G80620 (INDUCED:PCHX) AT5G10970	0.4	2.7E-02
AT1G80660 (INDUCED:PCHX) AT5G10970	1.2	3.8E-19
AT1G80670 (INDUCED:PCHX) AT5G10970	0.8	2.8E-08
AT1G80750 (INDUCED:PCHX) AT5G10970	0.8	9.1E-06
AT1G80780 (INDUCED:PCHX) AT5G10970	0.4	1.6E-02
AT1G80830 (REPRESSED:PCHX) AT5G10970	-0.4	3.5E-02
AT2G01120 (REPRESSED:PCHX) AT5G10970	-0.4	6.3E-02
AT2G01140 (REPRESSED:PCHX) AT5G10970	-0.5	2.2E-05
AT2G01150 (REPRESSED:PCHX) AT5G10970	-0.4	6.0E-02
AT2G01250 (INDUCED:PCHX) AT5G10970	0.6	1.7E-04
AT2G01350 (REPRESSED:PCHX) AT5G10970	-0.5	7.8E-06
AT2G01430 (REPRESSED:PCHX) AT5G10970	-0.5	9.9E-03
AT2G01450 (INDUCED:PCHX) AT5G10970	0.2	6.2E-02
AT2G01880 (INDUCED:PCHX) AT5G10970	0.4	5.3E-02
AT2G02120 (INDUCED:PCHX) AT5G10970	1.1	5.3E-05
AT2G02220 (REPRESSED:PCHX) AT5G10970	-0.7	8.3E-07
AT2G02250 (INDUCED:PCHX) AT5G10970	0.8	1.6E-04
AT2G02300 (INDUCED:PCHX) AT5G10970	0.9	4.7E-02
AT2G02390 (REPRESSED:PCHX) AT5G10970	-0.4	1.1E-04
AT2G02630 (INDUCED:PCHX) AT5G10970	1.1	7.3E-03
AT2G02800 (REPRESSED:PCHX) AT5G10970	-0.3	9.5E-02
AT2G03160 (REPRESSED:PCHX) AT5G10970	-0.8	4.9E-02
AT2G03210 (REPRESSED:PCHX) AT5G10970	-1.2	8.4E-07
AT2G03220 (REPRESSED:PCHX) AT5G10970	-1.2	8.3E-19
AT2G03470 (INDUCED:PCHX) AT5G10970	0.5	1.6E-03
AT2G03750 (INDUCED:PCHX) AT5G10970	1.0	3.3E-02
AT2G04030 (REPRESSED:PCHX) AT5G10970	-0.3	5.5E-02
AT2G04160 (INDUCED:PCHX) AT5G10970	0.4	2.1E-02
AT2G04520 (INDUCED:PCHX) AT5G10970	0.3	4.7E-02
AT2G04630 (INDUCED:PCHX) AT5G10970	0.4	8.7E-02
AT2G04740 (INDUCED:PCHX) AT5G10970	0.4	8.2E-02
AT2G05160 (REPRESSED:PCHX) AT5G10970	-0.9	7.0E-02
AT2G05710 (REPRESSED:PCHX) AT5G10970	-0.3	3.0E-02
AT2G05830 (REPRESSED:PCHX) AT5G10970	-0.5	8.1E-04
AT2G05920 (REPRESSED:PCHX) AT5G10970	-0.3	1.3E-02
AT2G05940 (REPRESSED:PCHX) AT5G10970	-1.0	7.2E-18
AT2G05990 (REPRESSED:PCHX) AT5G10970	-0.5	4.1E-02
AT2G07360 (REPRESSED:PCHX) AT5G10970	-0.3	5.6E-02
AT2G12190 (INDUCED:PCHX) AT5G10970	0.6	2.6E-03
AT2G13560 (REPRESSED:PCHX) AT5G10970	-0.4	7.9E-03
AT2G14460 (INDUCED:PCHX) AT5G10970	0.8	4.5E-02
AT2G14620 (INDUCED:PCHX) AT5G10970	1.4	5.1E-05
AT2G15310 (REPRESSED:PCHX) AT5G10970	-0.7	6.3E-06
AT2G15320 (REPRESSED:PCHX) AT5G10970	-0.6	4.1E-02
AT2G15880 (REPRESSED:PCHX) AT5G10970	-1.0	4.0E-17
AT2G15900 (REPRESSED:PCHX) AT5G10970	-0.3	4.9E-02
AT2G15960 (INDUCED:PCHX) AT5G10970	1.1	5.8E-03
AT2G16280 (REPRESSED:PCHX) AT5G10970	-0.4	4.7E-02
AT2G16430 (INDUCED:PCHX) AT5G10970	0.4	1.6E-02
AT2G16500 (INDUCED:PCHX) AT5G10970	0.5	1.3E-04
AT2G16570 (INDUCED:PCHX) AT5G10970	0.5	9.4E-03
AT2G16660 (REPRESSED:PCHX) AT5G10970	-0.8	1.1E-14
AT2G16780 (REPRESSED:PCHX) AT5G10970	-0.4	7.3E-02
AT2G16890 (REPRESSED:PCHX) AT5G10970	-0.9	5.6E-06
AT2G16900 (REPRESSED:PCHX) AT5G10970	-0.5	2.0E-06
AT2G17070 (INDUCED:PCHX) AT5G10970	1.5	3.3E-08
AT2G17080 (INDUCED:PCHX) AT5G10970	1.6	2.1E-15
AT2G17120 (REPRESSED:PCHX) AT5G10970	-0.7	2.8E-07
AT2G17210 (REPRESSED:PCHX) AT5G10970	-0.4	5.7E-02
AT2G17350 (INDUCED:PCHX) AT5G10970	0.5	5.2E-02
AT2G17360 (INDUCED:PCHX) AT5G10970	0.4	1.1E-02
AT2G17450 (REPRESSED:PCHX) AT5G10970	-0.3	6.4E-02
AT2G17760 (REPRESSED:PCHX) AT5G10970	-0.4	7.3E-04
AT2G17880 (INDUCED:PCHX) AT5G10970	0.7	2.4E-02
AT2G17930 (REPRESSED:PCHX) AT5G10970	-0.3	8.9E-02
AT2G18220 (INDUCED:PCHX) AT5G10970	0.5	1.7E-02
AT2G18370 (REPRESSED:PCHX) AT5G10970	-1.2	3.5E-12
AT2G18520 (INDUCED:PCHX) AT5G10970	0.6	8.4E-02
AT2G18690 (REPRESSED:PCHX) AT5G10970	-0.6	3.9E-05
AT2G18740 (INDUCED:PCHX) AT5G10970	0.4	4.7E-02
AT2G18890 (REPRESSED:PCHX) AT5G10970	-1.3	1.2E-12
AT2G18900 (INDUCED:PCHX) AT5G10970	0.5	2.1E-03
AT2G18910 (REPRESSED:PCHX) AT5G10970	-0.6	2.3E-02
AT2G18960 (REPRESSED:PCHX) AT5G10970	-0.5	5.5E-04
AT2G19190 (REPRESSED:PCHX) AT5G10970	-0.9	9.5E-06
AT2G19330 (REPRESSED:PCHX) AT5G10970	-0.7	4.3E-02
AT2G19385 (INDUCED:PCHX) AT5G10970	0.5	3.1E-02
AT2G19540 (INDUCED:PCHX) AT5G10970	0.4	7.6E-03
AT2G19670 (INDUCED:PCHX) AT5G10970	1.1	6.1E-03
AT2G19730 (INDUCED:PCHX) AT5G10970	0.7	2.1E-05
AT2G19740 (INDUCED:PCHX) AT5G10970	0.8	2.3E-05
AT2G19750 (INDUCED:PCHX) AT5G10970	0.7	4.6E-05
AT2G19800 (REPRESSED:PCHX) AT5G10970	-0.3	5.8E-02
AT2G19810 (INDUCED:PCHX) AT5G10970	0.9	4.7E-03
AT2G19900 (REPRESSED:PCHX) AT5G10970	-0.3	5.6E-03
AT2G20170 (REPRESSED:PCHX) AT5G10970	-0.7	6.2E-02
AT2G20190 (REPRESSED:PCHX) AT5G10970	-0.4	3.4E-03
AT2G20300 (INDUCED:PCHX) AT5G10970	0.3	6.4E-02
AT2G20350 (REPRESSED:PCHX) AT5G10970	-1.6	5.0E-05
AT2G20360 (REPRESSED:PCHX) AT5G10970	-0.3	1.0E-02
AT2G20370 (INDUCED:PCHX) AT5G10970	0.3	9.0E-02
AT2G20450 (INDUCED:PCHX) AT5G10970	0.8	3.4E-05
AT2G20490 (INDUCED:PCHX) AT5G10970	0.9	1.8E-04
AT2G20940 (INDUCED:PCHX) AT5G10970	0.5	5.4E-02
AT2G20950 (REPRESSED:PCHX) AT5G10970	-0.7	4.3E-08
AT2G20960 (REPRESSED:PCHX) AT5G10970	-2.2	7.0E-52
AT2G20970 (REPRESSED:PCHX) AT5G10970	-1.4	5.9E-05
AT2G21130 (INDUCED:PCHX) AT5G10970	0.9	2.5E-04
AT2G21170 (REPRESSED:PCHX) AT5G10970	-0.5	1.9E-05
AT2G21180 (INDUCED:PCHX) AT5G10970	0.8	1.8E-02
AT2G21340 (REPRESSED:PCHX) AT5G10970	-0.6	3.4E-02
AT2G21440 (INDUCED:PCHX) AT5G10970	0.4	1.2E-02
AT2G21580 (INDUCED:PCHX) AT5G10970	0.6	1.4E-04
AT2G21590 (INDUCED:PCHX) AT5G10970	0.6	5.2E-02
AT2G21610 (INDUCED:PCHX) AT5G10970	1.0	1.6E-02
AT2G21660 (INDUCED:PCHX) AT5G10970	0.9	2.7E-14
AT2G21960 (REPRESSED:PCHX) AT5G10970	-0.7	3.5E-02
AT2G22125 (REPRESSED:PCHX) AT5G10970	-0.4	6.1E-02
AT2G22190 (REPRESSED:PCHX) AT5G10970	-1.7	1.4E-23
AT2G22250 (REPRESSED:PCHX) AT5G10970	-0.8	5.7E-08
AT2G22410 (INDUCED:PCHX) AT5G10970	0.8	7.9E-02
AT2G22430 (REPRESSED:PCHX) AT5G10970	-0.3	1.1E-02
AT2G22470 (REPRESSED:PCHX) AT5G10970	-0.5	5.0E-05
AT2G22480 (REPRESSED:PCHX) AT5G10970	-0.4	3.0E-02
AT2G22500 (REPRESSED:PCHX) AT5G10970	-0.3	4.3E-02
AT2G22670 (REPRESSED:PCHX) AT5G10970	-0.4	2.7E-02
AT2G22740 (REPRESSED:PCHX) AT5G10970	-0.4	4.3E-02
AT2G22750 (REPRESSED:PCHX) AT5G10970	-1.2	2.2E-10
AT2G22860 (REPRESSED:PCHX) AT5G10970	-0.8	1.5E-10
AT2G23320 (REPRESSED:PCHX) AT5G10970	-0.6	1.5E-06
AT2G23340 (INDUCED:PCHX) AT5G10970	0.8	4.1E-02
