shared name	FOLDCHANGE	PVALUE
AT1G66760 (REPRESSED:PCHX) AT3G16870	-0.4	4.3E-03
AT1G67030 (REPRESSED:PCHX) AT3G16870	-0.7	5.6E-02
AT1G67320 (INDUCED:PCHX) AT3G16870	0.7	1.9E-02
AT1G67350 (REPRESSED:PCHX) AT3G16870	-0.6	3.1E-04
AT1G67690 (INDUCED:PCHX) AT3G16870	0.7	2.2E-02
AT1G67810 (REPRESSED:PCHX) AT3G16870	-0.7	1.1E-03
AT1G67890 (INDUCED:PCHX) AT3G16870	0.4	9.8E-02
AT1G67990 (INDUCED:PCHX) AT3G16870	0.8	5.8E-02
AT1G68250 (REPRESSED:PCHX) AT3G16870	-0.9	5.2E-06
AT1G68590 (INDUCED:PCHX) AT3G16870	0.9	3.3E-02
AT1G68620 (REPRESSED:PCHX) AT3G16870	-0.6	1.5E-03
AT1G69050 (REPRESSED:PCHX) AT3G16870	-1.0	6.5E-04
AT1G69080 (REPRESSED:PCHX) AT3G16870	-0.8	2.5E-02
AT1G69200 (INDUCED:PCHX) AT3G16870	0.7	9.4E-02
AT1G69420 (INDUCED:PCHX) AT3G16870	0.9	7.3E-07
AT1G69550 (REPRESSED:PCHX) AT3G16870	-1.0	7.0E-05
AT1G69840 (REPRESSED:PCHX) AT3G16870	-0.4	5.0E-02
AT1G70110 (INDUCED:PCHX) AT3G16870	0.7	1.9E-03
AT1G70130 (REPRESSED:PCHX) AT3G16870	-0.5	7.5E-05
AT1G70280 (REPRESSED:PCHX) AT3G16870	-0.5	8.7E-02
AT1G70310 (INDUCED:PCHX) AT3G16870	0.4	8.5E-02
AT1G70400 (INDUCED:PCHX) AT3G16870	0.8	6.9E-02
AT1G70610 (INDUCED:PCHX) AT3G16870	0.6	3.8E-04
AT1G70740 (INDUCED:PCHX) AT3G16870	0.3	4.7E-02
AT1G70770 (REPRESSED:PCHX) AT3G16870	-0.6	2.3E-04
AT1G70890 (REPRESSED:PCHX) AT3G16870	-0.7	3.9E-02
AT1G71040 (REPRESSED:PCHX) AT3G16870	-0.8	5.4E-06
AT1G71070 (REPRESSED:PCHX) AT3G16870	-0.6	3.5E-02
AT1G71260 (INDUCED:PCHX) AT3G16870	0.6	6.7E-02
AT1G71450 (REPRESSED:PCHX) AT3G16870	-0.8	2.1E-07
AT1G71740 (INDUCED:PCHX) AT3G16870	1.2	3.3E-03
AT1G71770 (INDUCED:PCHX) AT3G16870	0.8	5.9E-02
AT1G71940 (INDUCED:PCHX) AT3G16870	0.4	8.4E-02
AT1G72020 (REPRESSED:PCHX) AT3G16870	-0.4	8.3E-02
AT1G72040 (INDUCED:PCHX) AT3G16870	1.0	1.1E-04
AT1G72150 (REPRESSED:PCHX) AT3G16870	-0.6	9.1E-04
AT1G72370 (INDUCED:PCHX) AT3G16870	0.4	7.8E-02
AT1G72450 (REPRESSED:PCHX) AT3G16870	-0.4	1.4E-02
AT1G72500 (REPRESSED:PCHX) AT3G16870	-0.5	7.2E-02
AT1G72520 (REPRESSED:PCHX) AT3G16870	-0.4	3.7E-02
AT1G72680 (REPRESSED:PCHX) AT3G16870	-0.8	1.6E-05
AT1G72800 (INDUCED:PCHX) AT3G16870	1.0	3.1E-09
AT1G72810 (INDUCED:PCHX) AT3G16870	1.9	6.5E-25
AT1G72900 (REPRESSED:PCHX) AT3G16870	-0.7	8.0E-07
AT1G72940 (REPRESSED:PCHX) AT3G16870	-0.7	1.7E-05
AT1G73080 (REPRESSED:PCHX) AT3G16870	-0.3	6.5E-02
AT1G73240 (INDUCED:PCHX) AT3G16870	0.6	5.5E-03
AT1G73260 (REPRESSED:PCHX) AT3G16870	-0.5	8.6E-03
AT1G73340 (REPRESSED:PCHX) AT3G16870	-0.8	4.1E-03
AT1G73920 (REPRESSED:PCHX) AT3G16870	-0.4	2.6E-02
AT1G74010 (REPRESSED:PCHX) AT3G16870	-0.7	8.8E-09
AT1G74030 (REPRESSED:PCHX) AT3G16870	-0.5	7.8E-04
AT1G74250 (INDUCED:PCHX) AT3G16870	0.4	8.0E-03
AT1G74340 (REPRESSED:PCHX) AT3G16870	-0.4	5.7E-02
AT1G74350 (REPRESSED:PCHX) AT3G16870	-0.4	5.9E-02
AT1G74380 (REPRESSED:PCHX) AT3G16870	-0.4	5.4E-02
AT1G74430 (REPRESSED:PCHX) AT3G16870	-0.8	2.6E-04
AT1G74560 (INDUCED:PCHX) AT3G16870	0.8	1.2E-04
AT1G74880 (INDUCED:PCHX) AT3G16870	0.7	3.6E-02
AT1G75200 (INDUCED:PCHX) AT3G16870	0.5	4.6E-02
AT1G75330 (REPRESSED:PCHX) AT3G16870	-0.4	1.0E-01
AT1G75600 (INDUCED:PCHX) AT3G16870	1.4	1.9E-07
AT1G75690 (REPRESSED:PCHX) AT3G16870	-0.6	7.1E-03
AT1G75750 (REPRESSED:PCHX) AT3G16870	-1.1	5.7E-14
AT1G75980 (INDUCED:PCHX) AT3G16870	0.7	6.0E-02
AT1G76040 (REPRESSED:PCHX) AT3G16870	-0.9	3.0E-05
AT1G76150 (REPRESSED:PCHX) AT3G16870	-0.3	5.9E-02
AT1G76200 (REPRESSED:PCHX) AT3G16870	-0.5	1.2E-03
AT1G76210 (REPRESSED:PCHX) AT3G16870	-0.6	7.4E-02
AT1G76360 (REPRESSED:PCHX) AT3G16870	-0.4	5.0E-02
AT1G76490 (REPRESSED:PCHX) AT3G16870	-0.4	7.6E-02
AT1G76600 (REPRESSED:PCHX) AT3G16870	-0.5	8.1E-03
AT1G76710 (INDUCED:PCHX) AT3G16870	0.5	5.5E-02
AT1G76930 (REPRESSED:PCHX) AT3G16870	-0.8	3.7E-06
AT1G77080 (INDUCED:PCHX) AT3G16870	0.4	4.5E-02
AT1G77450 (REPRESSED:PCHX) AT3G16870	-1.1	2.7E-14
AT1G77710 (REPRESSED:PCHX) AT3G16870	-0.4	5.5E-02
AT1G77720 (INDUCED:PCHX) AT3G16870	0.6	3.3E-02
AT1G77760 (REPRESSED:PCHX) AT3G16870	-0.6	5.5E-04
AT1G77770 (INDUCED:PCHX) AT3G16870	0.5	1.1E-02
AT1G77930 (INDUCED:PCHX) AT3G16870	0.7	1.4E-02
AT1G78040 (REPRESSED:PCHX) AT3G16870	-0.5	1.0E-03
AT1G78060 (REPRESSED:PCHX) AT3G16870	-0.9	1.7E-03
AT1G78240 (REPRESSED:PCHX) AT3G16870	-0.5	1.6E-03
AT1G78380 (REPRESSED:PCHX) AT3G16870	-0.4	1.3E-02
AT1G78570 (REPRESSED:PCHX) AT3G16870	-0.5	1.8E-04
AT1G78580 (REPRESSED:PCHX) AT3G16870	-0.4	7.4E-02
AT1G78780 (REPRESSED:PCHX) AT3G16870	-0.6	8.6E-03
AT1G78900 (REPRESSED:PCHX) AT3G16870	-0.7	1.2E-09
AT1G78920 (REPRESSED:PCHX) AT3G16870	-0.4	1.6E-02
AT1G79150 (INDUCED:PCHX) AT3G16870	0.6	3.3E-04
AT1G79470 (INDUCED:PCHX) AT3G16870	0.8	1.0E-03
AT1G79550 (REPRESSED:PCHX) AT3G16870	-0.7	6.1E-08
AT1G79830 (REPRESSED:PCHX) AT3G16870	-0.4	1.9E-02
AT1G79940 (REPRESSED:PCHX) AT3G16870	-0.4	5.8E-02
AT1G79950 (INDUCED:PCHX) AT3G16870	0.3	9.8E-02
AT1G79990 (REPRESSED:PCHX) AT3G16870	-0.3	4.2E-02
AT1G80110 (REPRESSED:PCHX) AT3G16870	-0.5	1.6E-02
AT1G80270 (INDUCED:PCHX) AT3G16870	0.5	9.7E-02
AT1G80410 (INDUCED:PCHX) AT3G16870	0.3	8.4E-02
AT1G80440 (INDUCED:PCHX) AT3G16870	0.6	4.3E-03
AT1G80560 (INDUCED:PCHX) AT3G16870	0.5	7.3E-02
AT1G80660 (INDUCED:PCHX) AT3G16870	1.3	6.1E-12
AT1G80670 (INDUCED:PCHX) AT3G16870	1.1	3.8E-13
AT1G80750 (INDUCED:PCHX) AT3G16870	0.6	2.0E-02
AT2G01140 (REPRESSED:PCHX) AT3G16870	-0.7	6.2E-06
AT2G01150 (REPRESSED:PCHX) AT3G16870	-0.7	3.0E-03
AT2G01350 (REPRESSED:PCHX) AT3G16870	-0.5	3.9E-04
AT2G01430 (REPRESSED:PCHX) AT3G16870	-0.4	8.1E-02
AT2G01470 (REPRESSED:PCHX) AT3G16870	-0.5	1.5E-03
AT2G01720 (REPRESSED:PCHX) AT3G16870	-0.4	5.3E-02
AT2G01850 (REPRESSED:PCHX) AT3G16870	-0.3	7.9E-02
AT2G01880 (REPRESSED:PCHX) AT3G16870	-0.7	3.4E-03
AT2G02300 (INDUCED:PCHX) AT3G16870	1.1	1.4E-03
AT2G02390 (REPRESSED:PCHX) AT3G16870	-0.7	1.5E-08
AT2G02500 (INDUCED:PCHX) AT3G16870	1.0	1.6E-02
AT2G02510 (REPRESSED:PCHX) AT3G16870	-0.4	8.0E-02
AT2G02870 (REPRESSED:PCHX) AT3G16870	-0.4	2.3E-02
AT2G02880 (INDUCED:PCHX) AT3G16870	0.7	1.7E-02
AT2G03220 (REPRESSED:PCHX) AT3G16870	-0.7	3.0E-05
AT2G03360 (REPRESSED:PCHX) AT3G16870	-0.7	1.7E-02
AT2G03680 (REPRESSED:PCHX) AT3G16870	-0.7	2.9E-04
AT2G04350 (REPRESSED:PCHX) AT3G16870	-0.5	5.3E-03
AT2G04430 (INDUCED:PCHX) AT3G16870	0.5	9.5E-02
AT2G05520 (REPRESSED:PCHX) AT3G16870	-0.8	8.1E-02
AT2G05580 (REPRESSED:PCHX) AT3G16870	-1.3	8.1E-11
AT2G05710 (REPRESSED:PCHX) AT3G16870	-0.7	9.4E-10
AT2G05810 (REPRESSED:PCHX) AT3G16870	-0.8	6.4E-03
AT2G05830 (REPRESSED:PCHX) AT3G16870	-0.6	2.6E-03
AT2G05920 (REPRESSED:PCHX) AT3G16870	-1.0	1.2E-12
AT2G05940 (REPRESSED:PCHX) AT3G16870	-0.5	2.4E-03
AT2G07340 (INDUCED:PCHX) AT3G16870	0.9	6.5E-03
AT2G07360 (REPRESSED:PCHX) AT3G16870	-0.4	6.2E-03
AT2G12190 (REPRESSED:PCHX) AT3G16870	-0.5	9.5E-03
AT2G12400 (REPRESSED:PCHX) AT3G16870	-0.4	4.5E-03
AT2G13560 (REPRESSED:PCHX) AT3G16870	-0.5	3.1E-03
AT2G13650 (REPRESSED:PCHX) AT3G16870	-0.7	5.9E-04
AT2G14080 (REPRESSED:PCHX) AT3G16870	-0.7	1.2E-04
AT2G14170 (REPRESSED:PCHX) AT3G16870	-0.4	9.8E-02
AT2G14290 (REPRESSED:PCHX) AT3G16870	-0.5	8.2E-03
AT2G14750 (REPRESSED:PCHX) AT3G16870	-0.6	2.2E-02
AT2G14890 (REPRESSED:PCHX) AT3G16870	-0.6	2.4E-02
AT2G14960 (REPRESSED:PCHX) AT3G16870	-0.5	7.2E-04
AT2G15310 (REPRESSED:PCHX) AT3G16870	-0.7	1.3E-02
AT2G15480 (REPRESSED:PCHX) AT3G16870	-0.6	1.6E-03
AT2G15630 (INDUCED:PCHX) AT3G16870	0.7	5.5E-02
AT2G16660 (REPRESSED:PCHX) AT3G16870	-1.0	2.7E-12
AT2G16980 (REPRESSED:PCHX) AT3G16870	-0.7	5.0E-02
AT2G17130 (REPRESSED:PCHX) AT3G16870	-0.4	8.9E-02
AT2G17210 (REPRESSED:PCHX) AT3G16870	-0.6	7.6E-03
AT2G17265 (REPRESSED:PCHX) AT3G16870	-0.6	1.4E-02
AT2G17300 (REPRESSED:PCHX) AT3G16870	-0.7	9.0E-02
AT2G17630 (REPRESSED:PCHX) AT3G16870	-0.7	7.2E-02
AT2G17880 (REPRESSED:PCHX) AT3G16870	-0.8	3.9E-03
AT2G18220 (INDUCED:PCHX) AT3G16870	0.5	9.5E-03
AT2G18500 (REPRESSED:PCHX) AT3G16870	-0.9	2.4E-02
AT2G18630 (INDUCED:PCHX) AT3G16870	0.4	4.6E-02
AT2G18670 (INDUCED:PCHX) AT3G16870	0.5	1.2E-02
AT2G18760 (INDUCED:PCHX) AT3G16870	0.6	9.6E-05
AT2G18900 (INDUCED:PCHX) AT3G16870	0.4	3.7E-02
AT2G18960 (REPRESSED:PCHX) AT3G16870	-0.4	4.4E-02
AT2G19470 (INDUCED:PCHX) AT3G16870	0.4	9.5E-02
AT2G19480 (INDUCED:PCHX) AT3G16870	0.3	4.3E-02
AT2G19800 (REPRESSED:PCHX) AT3G16870	-0.5	4.0E-02
AT2G20210 (INDUCED:PCHX) AT3G16870	0.8	1.7E-02
AT2G20290 (INDUCED:PCHX) AT3G16870	0.5	7.2E-02
AT2G20350 (REPRESSED:PCHX) AT3G16870	-0.8	5.0E-02
AT2G20360 (REPRESSED:PCHX) AT3G16870	-0.5	4.5E-04
AT2G20420 (REPRESSED:PCHX) AT3G16870	-0.3	9.4E-02
AT2G20450 (INDUCED:PCHX) AT3G16870	0.7	4.9E-03
AT2G20480 (INDUCED:PCHX) AT3G16870	1.0	1.5E-02
AT2G20490 (INDUCED:PCHX) AT3G16870	0.8	1.5E-02
AT2G20740 (REPRESSED:PCHX) AT3G16870	-0.4	8.5E-02
AT2G20790 (REPRESSED:PCHX) AT3G16870	-0.6	2.9E-03
AT2G20820 (REPRESSED:PCHX) AT3G16870	-0.4	6.7E-02
AT2G20890 (REPRESSED:PCHX) AT3G16870	-0.4	9.9E-02
AT2G21170 (REPRESSED:PCHX) AT3G16870	-0.5	2.6E-04
AT2G21230 (INDUCED:PCHX) AT3G16870	0.4	8.7E-02
AT2G21380 (INDUCED:PCHX) AT3G16870	0.7	5.2E-02
AT2G21390 (REPRESSED:PCHX) AT3G16870	-0.3	7.8E-02
AT2G21440 (INDUCED:PCHX) AT3G16870	0.4	4.4E-02
AT2G21580 (INDUCED:PCHX) AT3G16870	0.5	8.7E-02
AT2G21660 (REPRESSED:PCHX) AT3G16870	-1.0	4.5E-05
AT2G21790 (INDUCED:PCHX) AT3G16870	1.1	3.7E-13
AT2G21870 (REPRESSED:PCHX) AT3G16870	-0.4	2.5E-02
AT2G22190 (REPRESSED:PCHX) AT3G16870	-0.8	4.9E-03
AT2G22200 (INDUCED:PCHX) AT3G16870	0.7	5.9E-02
AT2G22250 (REPRESSED:PCHX) AT3G16870	-0.7	2.0E-05
AT2G22400 (INDUCED:PCHX) AT3G16870	0.5	4.3E-03
AT2G22470 (REPRESSED:PCHX) AT3G16870	-0.4	4.7E-03
AT2G22480 (REPRESSED:PCHX) AT3G16870	-0.7	2.7E-06
AT2G22500 (REPRESSED:PCHX) AT3G16870	-0.7	8.8E-08
AT2G22860 (REPRESSED:PCHX) AT3G16870	-0.7	6.6E-06
AT2G22900 (REPRESSED:PCHX) AT3G16870	-0.9	1.8E-03
AT2G23090 (REPRESSED:PCHX) AT3G16870	-0.4	1.3E-02
AT2G23120 (REPRESSED:PCHX) AT3G16870	-0.3	4.7E-02
AT2G23270 (REPRESSED:PCHX) AT3G16870	-0.7	6.1E-03
AT2G23290 (REPRESSED:PCHX) AT3G16870	-0.4	5.0E-02
AT2G23310 (REPRESSED:PCHX) AT3G16870	-0.4	7.4E-02
AT2G23350 (INDUCED:PCHX) AT3G16870	0.4	9.9E-02
AT2G23380 (INDUCED:PCHX) AT3G16870	0.5	3.4E-02
AT2G23560 (REPRESSED:PCHX) AT3G16870	-1.1	3.7E-04
AT2G23680 (REPRESSED:PCHX) AT3G16870	-0.5	2.4E-02
AT2G23940 (INDUCED:PCHX) AT3G16870	0.6	4.4E-02
AT2G24050 (INDUCED:PCHX) AT3G16870	0.4	9.1E-02
AT2G24100 (REPRESSED:PCHX) AT3G16870	-0.3	3.3E-02
AT2G24170 (INDUCED:PCHX) AT3G16870	0.8	6.3E-02
AT2G24200 (REPRESSED:PCHX) AT3G16870	-0.8	1.6E-09
AT2G24255 (INDUCED:PCHX) AT3G16870	0.7	5.7E-02
AT2G24260 (REPRESSED:PCHX) AT3G16870	-0.6	3.0E-03
AT2G24320 (REPRESSED:PCHX) AT3G16870	-0.4	5.9E-02
AT2G24330 (REPRESSED:PCHX) AT3G16870	-0.3	3.3E-02
AT2G24570 (REPRESSED:PCHX) AT3G16870	-0.6	9.5E-03
AT2G25100 (INDUCED:PCHX) AT3G16870	0.8	2.5E-02
AT2G25250 (REPRESSED:PCHX) AT3G16870	-0.9	4.5E-09
AT2G25490 (REPRESSED:PCHX) AT3G16870	-0.4	2.0E-02
AT2G25530 (REPRESSED:PCHX) AT3G16870	-0.6	7.0E-02
AT2G25580 (INDUCED:PCHX) AT3G16870	0.7	6.5E-03
AT2G25670 (INDUCED:PCHX) AT3G16870	0.4	2.9E-02
AT2G25910 (REPRESSED:PCHX) AT3G16870	-0.6	2.6E-04
AT2G26080 (REPRESSED:PCHX) AT3G16870	-0.7	2.9E-05
AT2G26135 (REPRESSED:PCHX) AT3G16870	-0.6	9.4E-02
AT2G26230 (REPRESSED:PCHX) AT3G16870	-0.6	1.1E-04
AT2G26290 (INDUCED:PCHX) AT3G16870	0.4	8.2E-03
AT2G26380 (REPRESSED:PCHX) AT3G16870	-0.4	3.1E-02
AT2G26470 (INDUCED:PCHX) AT3G16870	0.6	2.5E-02
AT2G26480 (INDUCED:PCHX) AT3G16870	0.5	6.5E-02
AT2G26640 (REPRESSED:PCHX) AT3G16870	-0.6	1.3E-02
AT2G26670 (INDUCED:PCHX) AT3G16870	0.7	3.3E-03
AT2G27120 (REPRESSED:PCHX) AT3G16870	-0.4	8.2E-02
AT2G27270 (INDUCED:PCHX) AT3G16870	0.8	5.5E-04
AT2G27310 (REPRESSED:PCHX) AT3G16870	-0.5	2.9E-03
AT2G27450 (REPRESSED:PCHX) AT3G16870	-0.5	2.4E-02
AT2G27510 (REPRESSED:PCHX) AT3G16870	-0.5	9.4E-03
AT2G27530 (INDUCED:PCHX) AT3G16870	0.4	9.8E-02
AT2G27730 (REPRESSED:PCHX) AT3G16870	-0.5	1.4E-02
AT2G27790 (INDUCED:PCHX) AT3G16870	0.7	1.9E-02
AT2G27820 (REPRESSED:PCHX) AT3G16870	-0.9	5.0E-03
AT2G27830 (REPRESSED:PCHX) AT3G16870	-0.3	7.6E-02
AT2G28200 (INDUCED:PCHX) AT3G16870	0.6	7.5E-02
AT2G28600 (INDUCED:PCHX) AT3G16870	0.6	2.4E-02
AT2G28720 (INDUCED:PCHX) AT3G16870	1.3	1.4E-08
AT2G29380 (REPRESSED:PCHX) AT3G16870	-0.6	2.7E-02
AT2G29420 (REPRESSED:PCHX) AT3G16870	-0.8	9.6E-04
AT2G29440 (REPRESSED:PCHX) AT3G16870	-1.0	4.0E-11
AT2G29450 (REPRESSED:PCHX) AT3G16870	-0.4	3.4E-02
AT2G29460 (REPRESSED:PCHX) AT3G16870	-0.6	1.4E-05
AT2G29510 (REPRESSED:PCHX) AT3G16870	-0.3	8.1E-02
AT2G29550 (REPRESSED:PCHX) AT3G16870	-0.8	2.2E-04
AT2G29995 (REPRESSED:PCHX) AT3G16870	-0.5	2.4E-02
AT2G30040 (REPRESSED:PCHX) AT3G16870	-0.7	5.7E-06
AT2G30200 (INDUCED:PCHX) AT3G16870	0.8	1.5E-02
AT2G30270 (INDUCED:PCHX) AT3G16870	0.9	1.8E-04
AT2G30490 (REPRESSED:PCHX) AT3G16870	-0.4	2.4E-02
AT2G30600 (REPRESSED:PCHX) AT3G16870	-0.3	8.3E-02
AT2G30620 (INDUCED:PCHX) AT3G16870	0.4	1.4E-02
AT2G30630 (INDUCED:PCHX) AT3G16870	0.9	9.3E-03
AT2G30800 (INDUCED:PCHX) AT3G16870	0.4	3.3E-02
AT2G30830 (REPRESSED:PCHX) AT3G16870	-0.8	5.1E-02
AT2G30870 (REPRESSED:PCHX) AT3G16870	-1.0	7.3E-13
AT2G30930 (REPRESSED:PCHX) AT3G16870	-0.6	1.5E-04
AT2G30970 (REPRESSED:PCHX) AT3G16870	-0.7	1.1E-03
AT2G31210 (INDUCED:PCHX) AT3G16870	1.0	1.3E-05
AT2G31320 (INDUCED:PCHX) AT3G16870	1.8	1.5E-33
AT2G31350 (REPRESSED:PCHX) AT3G16870	-0.3	3.9E-02
AT2G31360 (REPRESSED:PCHX) AT3G16870	-0.5	1.8E-02
AT2G31390 (REPRESSED:PCHX) AT3G16870	-0.8	8.7E-06
AT2G31410 (INDUCED:PCHX) AT3G16870	0.6	1.5E-02
AT2G31690 (REPRESSED:PCHX) AT3G16870	-0.6	9.9E-05
AT2G31725 (INDUCED:PCHX) AT3G16870	1.0	1.8E-03
AT2G31945 (INDUCED:PCHX) AT3G16870	0.7	2.3E-02
AT2G32220 (INDUCED:PCHX) AT3G16870	0.5	3.0E-02
AT2G32560 (REPRESSED:PCHX) AT3G16870	-0.8	1.9E-05
AT2G32600 (INDUCED:PCHX) AT3G16870	0.4	7.9E-02
AT2G32670 (INDUCED:PCHX) AT3G16870	0.6	6.6E-02
AT2G32700 (REPRESSED:PCHX) AT3G16870	-0.3	4.7E-02
AT2G33040 (REPRESSED:PCHX) AT3G16870	-0.7	4.3E-09
AT2G33150 (REPRESSED:PCHX) AT3G16870	-0.5	4.2E-03
AT2G33240 (INDUCED:PCHX) AT3G16870	0.7	6.3E-02
AT2G33310 (REPRESSED:PCHX) AT3G16870	-0.5	3.3E-02
AT2G33470 (REPRESSED:PCHX) AT3G16870	-0.6	1.1E-02
AT2G33590 (REPRESSED:PCHX) AT3G16870	-0.5	2.6E-03
AT2G33630 (REPRESSED:PCHX) AT3G16870	-0.4	3.8E-02
AT2G33830 (REPRESSED:PCHX) AT3G16870	-0.5	2.0E-02
AT2G34070 (REPRESSED:PCHX) AT3G16870	-0.7	9.3E-03
AT2G34250 (REPRESSED:PCHX) AT3G16870	-0.4	2.0E-02
AT2G34260 (INDUCED:PCHX) AT3G16870	0.5	6.0E-02
AT2G34300 (REPRESSED:PCHX) AT3G16870	-0.5	2.8E-04
AT2G34340 (INDUCED:PCHX) AT3G16870	0.5	4.8E-02
AT2G34660 (REPRESSED:PCHX) AT3G16870	-0.5	9.1E-05
AT2G34670 (REPRESSED:PCHX) AT3G16870	-0.4	8.8E-02
AT2G34690 (REPRESSED:PCHX) AT3G16870	-0.5	2.7E-03
AT2G34780 (INDUCED:PCHX) AT3G16870	0.4	5.1E-02
AT2G34790 (REPRESSED:PCHX) AT3G16870	-0.9	1.0E-06
AT2G34910 (REPRESSED:PCHX) AT3G16870	-0.5	6.1E-02
AT2G35050 (REPRESSED:PCHX) AT3G16870	-0.4	3.3E-02
AT2G35120 (REPRESSED:PCHX) AT3G16870	-0.9	2.7E-07
AT2G35360 (INDUCED:PCHX) AT3G16870	0.5	5.9E-02
AT2G35510 (INDUCED:PCHX) AT3G16870	0.5	3.5E-03
AT2G35530 (INDUCED:PCHX) AT3G16870	0.4	3.7E-02
AT2G35635 (INDUCED:PCHX) AT3G16870	0.4	2.0E-02
AT2G35690 (REPRESSED:PCHX) AT3G16870	-0.5	9.9E-03
AT2G35710 (REPRESSED:PCHX) AT3G16870	-0.7	3.0E-06
AT2G35840 (REPRESSED:PCHX) AT3G16870	-0.5	3.2E-02
AT2G35930 (REPRESSED:PCHX) AT3G16870	-0.6	1.4E-04
AT2G35980 (REPRESSED:PCHX) AT3G16870	-0.6	8.3E-03
AT2G35990 (INDUCED:PCHX) AT3G16870	0.7	6.0E-03
AT2G36100 (INDUCED:PCHX) AT3G16870	1.9	2.4E-13
AT2G36120 (REPRESSED:PCHX) AT3G16870	-1.3	1.4E-12
AT2G36530 (REPRESSED:PCHX) AT3G16870	-0.6	2.6E-06
AT2G36740 (INDUCED:PCHX) AT3G16870	0.6	5.2E-05
AT2G36880 (REPRESSED:PCHX) AT3G16870	-0.8	1.1E-04
AT2G36990 (INDUCED:PCHX) AT3G16870	1.1	5.3E-03
AT2G37130 (REPRESSED:PCHX) AT3G16870	-0.8	6.2E-08
AT2G37260 (INDUCED:PCHX) AT3G16870	1.0	1.8E-04
AT2G37280 (REPRESSED:PCHX) AT3G16870	-0.5	4.6E-04
AT2G37310 (INDUCED:PCHX) AT3G16870	0.8	6.7E-03
AT2G37470 (INDUCED:PCHX) AT3G16870	0.5	3.0E-03
AT2G37540 (REPRESSED:PCHX) AT3G16870	-0.5	1.8E-02
AT2G37970 (INDUCED:PCHX) AT3G16870	0.5	5.6E-02
AT2G37980 (INDUCED:PCHX) AT3G16870	1.3	1.3E-05
AT2G37990 (INDUCED:PCHX) AT3G16870	0.5	2.6E-02
AT2G38360 (INDUCED:PCHX) AT3G16870	0.6	9.1E-03
AT2G38450 (INDUCED:PCHX) AT3G16870	0.6	9.1E-02
AT2G38530 (REPRESSED:PCHX) AT3G16870	-0.7	4.0E-03
AT2G38640 (REPRESSED:PCHX) AT3G16870	-1.5	5.1E-10
AT2G38860 (REPRESSED:PCHX) AT3G16870	-0.5	2.1E-02
AT2G38890 (INDUCED:PCHX) AT3G16870	0.7	1.0E-01
AT2G39120 (REPRESSED:PCHX) AT3G16870	-0.5	9.3E-02
AT2G39340 (INDUCED:PCHX) AT3G16870	0.5	5.0E-03
AT2G39370 (REPRESSED:PCHX) AT3G16870	-0.7	7.1E-02
AT2G39400 (INDUCED:PCHX) AT3G16870	0.7	1.1E-02
AT2G39420 (REPRESSED:PCHX) AT3G16870	-0.5	1.3E-03
AT2G39750 (REPRESSED:PCHX) AT3G16870	-0.8	1.4E-03
AT2G39760 (INDUCED:PCHX) AT3G16870	0.4	8.3E-02
AT2G40140 (REPRESSED:PCHX) AT3G16870	-0.4	8.1E-03
AT2G40150 (REPRESSED:PCHX) AT3G16870	-0.5	8.8E-02
AT2G40360 (INDUCED:PCHX) AT3G16870	0.6	7.4E-05
AT2G40460 (INDUCED:PCHX) AT3G16870	0.6	9.8E-02
AT2G40650 (INDUCED:PCHX) AT3G16870	0.5	5.7E-02
AT2G40740 (INDUCED:PCHX) AT3G16870	0.8	1.1E-02
AT2G40765 (REPRESSED:PCHX) AT3G16870	-0.7	6.5E-04
AT2G40880 (INDUCED:PCHX) AT3G16870	0.7	3.9E-02
AT2G40890 (REPRESSED:PCHX) AT3G16870	-0.9	2.2E-05
AT2G40900 (REPRESSED:PCHX) AT3G16870	-1.2	2.9E-03
AT2G41100 (REPRESSED:PCHX) AT3G16870	-0.4	3.6E-02
AT2G41120 (REPRESSED:PCHX) AT3G16870	-0.4	3.4E-02
AT2G41220 (REPRESSED:PCHX) AT3G16870	-0.5	7.7E-04
AT2G41300 (INDUCED:PCHX) AT3G16870	1.2	2.7E-03
AT2G41460 (INDUCED:PCHX) AT3G16870	0.6	9.5E-02
AT2G41480 (REPRESSED:PCHX) AT3G16870	-1.5	3.7E-32
AT2G41520 (INDUCED:PCHX) AT3G16870	0.4	4.8E-02
AT2G41530 (REPRESSED:PCHX) AT3G16870	-0.6	8.7E-03
AT2G41560 (REPRESSED:PCHX) AT3G16870	-0.4	5.5E-02
AT2G41680 (INDUCED:PCHX) AT3G16870	0.4	7.7E-02
AT2G41730 (REPRESSED:PCHX) AT3G16870	-0.5	5.3E-02
AT2G41740 (REPRESSED:PCHX) AT3G16870	-0.4	1.3E-02
AT2G41800 (REPRESSED:PCHX) AT3G16870	-0.5	2.1E-04
AT2G41870 (REPRESSED:PCHX) AT3G16870	-0.9	1.7E-03
AT2G42120 (INDUCED:PCHX) AT3G16870	0.6	8.2E-02
AT2G42210 (REPRESSED:PCHX) AT3G16870	-0.4	8.1E-02
AT2G42270 (INDUCED:PCHX) AT3G16870	0.6	3.7E-04
AT2G42300 (INDUCED:PCHX) AT3G16870	1.1	3.0E-04
AT2G42310 (REPRESSED:PCHX) AT3G16870	-0.4	7.4E-02
AT2G42320 (INDUCED:PCHX) AT3G16870	0.8	2.7E-03
