shared name	FOLDCHANGE	PVALUE
AT2G15220 (INDUCED:PCHX) AT1G68670	0.6	8.9E-02
AT2G15620 (REPRESSED:PCHX) AT1G68670	-0.4	3.1E-02
AT2G15880 (REPRESSED:PCHX) AT1G68670	-0.5	9.6E-05
AT2G15960 (INDUCED:PCHX) AT1G68670	0.8	2.9E-02
AT2G16570 (INDUCED:PCHX) AT1G68670	0.4	4.9E-02
AT2G16660 (REPRESSED:PCHX) AT1G68670	-0.4	4.8E-04
AT2G16740 (REPRESSED:PCHX) AT1G68670	-0.5	5.0E-02
AT2G16900 (REPRESSED:PCHX) AT1G68670	-0.5	1.9E-05
AT2G16980 (REPRESSED:PCHX) AT1G68670	-0.5	8.2E-02
AT2G17070 (INDUCED:PCHX) AT1G68670	1.5	1.4E-10
AT2G17080 (INDUCED:PCHX) AT1G68670	1.9	1.6E-25
AT2G17120 (REPRESSED:PCHX) AT1G68670	-0.3	4.8E-02
AT2G17670 (REPRESSED:PCHX) AT1G68670	-0.5	7.3E-03
AT2G18220 (INDUCED:PCHX) AT1G68670	0.4	5.3E-02
AT2G18700 (REPRESSED:PCHX) AT1G68670	-0.4	9.2E-03
AT2G18720 (INDUCED:PCHX) AT1G68670	0.6	5.8E-02
AT2G18900 (INDUCED:PCHX) AT1G68670	0.3	8.7E-02
AT2G18910 (REPRESSED:PCHX) AT1G68670	-0.6	6.3E-02
AT2G18960 (REPRESSED:PCHX) AT1G68670	-0.4	1.2E-03
AT2G19070 (REPRESSED:PCHX) AT1G68670	-0.6	9.1E-02
AT2G19710 (REPRESSED:PCHX) AT1G68670	-0.3	6.2E-02
AT2G19810 (INDUCED:PCHX) AT1G68670	0.6	6.2E-02
AT2G20100 (REPRESSED:PCHX) AT1G68670	-0.7	3.1E-02
AT2G20360 (REPRESSED:PCHX) AT1G68670	-0.3	6.1E-02
AT2G20370 (INDUCED:PCHX) AT1G68670	0.6	2.3E-05
AT2G20580 (REPRESSED:PCHX) AT1G68670	-0.2	9.4E-02
AT2G20610 (REPRESSED:PCHX) AT1G68670	-0.7	1.0E-05
AT2G20630 (REPRESSED:PCHX) AT1G68670	-0.4	9.5E-03
AT2G20900 (REPRESSED:PCHX) AT1G68670	-0.6	3.6E-05
AT2G20950 (REPRESSED:PCHX) AT1G68670	-0.5	5.8E-04
AT2G20960 (REPRESSED:PCHX) AT1G68670	-0.5	2.3E-03
AT2G20970 (REPRESSED:PCHX) AT1G68670	-0.7	7.1E-02
AT2G21130 (INDUCED:PCHX) AT1G68670	0.7	2.0E-02
AT2G21170 (REPRESSED:PCHX) AT1G68670	-0.5	8.4E-05
AT2G21180 (INDUCED:PCHX) AT1G68670	1.1	2.3E-05
AT2G21340 (REPRESSED:PCHX) AT1G68670	-0.6	2.8E-02
AT2G21480 (INDUCED:PCHX) AT1G68670	0.7	5.5E-04
AT2G21610 (INDUCED:PCHX) AT1G68670	1.1	8.6E-04
AT2G21780 (INDUCED:PCHX) AT1G68670	0.6	3.6E-02
AT2G21880 (REPRESSED:PCHX) AT1G68670	-0.7	5.4E-02
AT2G22190 (REPRESSED:PCHX) AT1G68670	-0.7	2.5E-05
AT2G22250 (REPRESSED:PCHX) AT1G68670	-0.6	3.3E-04
AT2G22430 (REPRESSED:PCHX) AT1G68670	-0.4	2.9E-03
AT2G22860 (REPRESSED:PCHX) AT1G68670	-0.6	1.6E-05
AT2G23110 (INDUCED:PCHX) AT1G68670	0.8	1.3E-02
AT2G23120 (REPRESSED:PCHX) AT1G68670	-0.3	8.7E-02
AT2G23400 (INDUCED:PCHX) AT1G68670	0.7	3.4E-02
AT2G23800 (INDUCED:PCHX) AT1G68670	0.6	7.0E-02
AT2G24050 (INDUCED:PCHX) AT1G68670	0.4	5.2E-02
AT2G24200 (REPRESSED:PCHX) AT1G68670	-0.3	6.1E-02
AT2G24260 (REPRESSED:PCHX) AT1G68670	-0.5	2.0E-03
AT2G24500 (INDUCED:PCHX) AT1G68670	0.4	3.4E-02
AT2G24570 (REPRESSED:PCHX) AT1G68670	-0.7	7.3E-05
AT2G24610 (INDUCED:PCHX) AT1G68670	1.2	4.0E-09
AT2G24840 (INDUCED:PCHX) AT1G68670	0.9	7.9E-09
AT2G25440 (INDUCED:PCHX) AT1G68670	0.7	3.8E-02
AT2G25530 (REPRESSED:PCHX) AT1G68670	-0.6	4.5E-02
AT2G25625 (REPRESSED:PCHX) AT1G68670	-0.5	5.2E-02
AT2G25910 (REPRESSED:PCHX) AT1G68670	-0.4	1.9E-03
AT2G25980 (INDUCED:PCHX) AT1G68670	0.9	2.9E-03
AT2G26080 (REPRESSED:PCHX) AT1G68670	-0.6	1.7E-04
AT2G26290 (REPRESSED:PCHX) AT1G68670	-0.3	6.9E-02
AT2G26380 (REPRESSED:PCHX) AT1G68670	-0.3	4.4E-02
AT2G26480 (INDUCED:PCHX) AT1G68670	0.7	1.3E-04
AT2G26670 (INDUCED:PCHX) AT1G68670	0.5	4.7E-03
AT2G27130 (INDUCED:PCHX) AT1G68670	0.5	3.9E-02
AT2G27280 (INDUCED:PCHX) AT1G68670	0.5	6.0E-02
AT2G27300 (INDUCED:PCHX) AT1G68670	0.6	4.0E-02
AT2G27710 (INDUCED:PCHX) AT1G68670	0.4	3.0E-02
AT2G27720 (INDUCED:PCHX) AT1G68670	0.6	2.7E-04
AT2G27840 (INDUCED:PCHX) AT1G68670	0.9	1.7E-05
AT2G28190 (REPRESSED:PCHX) AT1G68670	-0.3	5.8E-02
AT2G28310 (REPRESSED:PCHX) AT1G68670	-0.6	2.6E-02
AT2G28460 (INDUCED:PCHX) AT1G68670	1.7	3.7E-12
AT2G28570 (REPRESSED:PCHX) AT1G68670	-0.7	3.6E-09
AT2G28605 (INDUCED:PCHX) AT1G68670	0.6	6.5E-02
AT2G28720 (INDUCED:PCHX) AT1G68670	0.7	9.9E-03
AT2G28740 (INDUCED:PCHX) AT1G68670	0.7	2.1E-02
AT2G29350 (REPRESSED:PCHX) AT1G68670	-0.9	4.5E-04
AT2G29380 (REPRESSED:PCHX) AT1G68670	-0.5	7.1E-06
AT2G29440 (REPRESSED:PCHX) AT1G68670	-0.9	2.8E-18
AT2G29460 (REPRESSED:PCHX) AT1G68670	-0.4	6.1E-03
AT2G29510 (REPRESSED:PCHX) AT1G68670	-0.4	1.2E-03
AT2G29740 (INDUCED:PCHX) AT1G68670	0.7	4.2E-03
AT2G29750 (INDUCED:PCHX) AT1G68670	0.6	6.6E-02
AT2G29990 (REPRESSED:PCHX) AT1G68670	-0.8	7.0E-05
AT2G30040 (REPRESSED:PCHX) AT1G68670	-0.5	7.5E-05
AT2G30130 (INDUCED:PCHX) AT1G68670	0.5	1.1E-04
AT2G30250 (INDUCED:PCHX) AT1G68670	0.4	9.9E-02
AT2G30340 (INDUCED:PCHX) AT1G68670	0.8	2.7E-02
AT2G30490 (REPRESSED:PCHX) AT1G68670	-0.3	4.2E-02
AT2G30550 (INDUCED:PCHX) AT1G68670	0.2	9.0E-02
AT2G30620 (INDUCED:PCHX) AT1G68670	0.6	4.1E-07
AT2G30630 (INDUCED:PCHX) AT1G68670	0.8	2.0E-02
AT2G30930 (REPRESSED:PCHX) AT1G68670	-0.4	6.3E-03
AT2G31210 (INDUCED:PCHX) AT1G68670	0.6	1.4E-02
AT2G31390 (REPRESSED:PCHX) AT1G68670	-0.5	1.1E-03
AT2G31410 (INDUCED:PCHX) AT1G68670	0.4	2.9E-02
AT2G31420 (INDUCED:PCHX) AT1G68670	0.7	2.8E-02
AT2G31670 (REPRESSED:PCHX) AT1G68670	-0.4	3.4E-02
AT2G31690 (REPRESSED:PCHX) AT1G68670	-0.3	6.7E-02
AT2G31725 (INDUCED:PCHX) AT1G68670	0.6	8.3E-02
AT2G31880 (REPRESSED:PCHX) AT1G68670	-0.5	2.1E-04
AT2G31945 (INDUCED:PCHX) AT1G68670	1.3	1.5E-10
AT2G31960 (REPRESSED:PCHX) AT1G68670	-0.4	3.5E-02
AT2G32060 (INDUCED:PCHX) AT1G68670	0.4	5.7E-02
AT2G32070 (INDUCED:PCHX) AT1G68670	0.6	8.3E-03
AT2G32150 (REPRESSED:PCHX) AT1G68670	-0.3	4.9E-02
AT2G32580 (REPRESSED:PCHX) AT1G68670	-0.6	2.8E-02
AT2G32610 (INDUCED:PCHX) AT1G68670	2.7	7.5E-38
AT2G32720 (REPRESSED:PCHX) AT1G68670	-0.5	4.5E-02
AT2G32810 (REPRESSED:PCHX) AT1G68670	-0.5	3.5E-03
AT2G32850 (REPRESSED:PCHX) AT1G68670	-0.3	8.5E-02
AT2G32860 (INDUCED:PCHX) AT1G68670	1.0	2.5E-03
AT2G33160 (INDUCED:PCHX) AT1G68670	0.7	5.3E-02
AT2G33380 (INDUCED:PCHX) AT1G68670	1.7	1.4E-13
AT2G33820 (REPRESSED:PCHX) AT1G68670	-0.6	1.2E-02
AT2G33830 (REPRESSED:PCHX) AT1G68670	-0.6	1.1E-06
AT2G34020 (INDUCED:PCHX) AT1G68670	0.9	9.0E-03
AT2G34070 (REPRESSED:PCHX) AT1G68670	-0.6	1.5E-02
AT2G34300 (REPRESSED:PCHX) AT1G68670	-0.5	2.1E-05
AT2G34340 (INDUCED:PCHX) AT1G68670	0.4	2.6E-02
AT2G34670 (REPRESSED:PCHX) AT1G68670	-0.4	4.9E-02
AT2G34680 (REPRESSED:PCHX) AT1G68670	-0.6	2.7E-05
AT2G34710 (REPRESSED:PCHX) AT1G68670	-0.6	1.9E-02
AT2G34770 (INDUCED:PCHX) AT1G68670	0.8	5.2E-06
AT2G34910 (INDUCED:PCHX) AT1G68670	0.4	8.5E-02
AT2G34940 (INDUCED:PCHX) AT1G68670	0.8	2.7E-02
AT2G35050 (REPRESSED:PCHX) AT1G68670	-0.3	5.8E-02
AT2G35110 (REPRESSED:PCHX) AT1G68670	-0.3	7.4E-02
AT2G35480 (INDUCED:PCHX) AT1G68670	0.6	1.3E-02
AT2G35510 (INDUCED:PCHX) AT1G68670	0.5	6.7E-04
AT2G35540 (INDUCED:PCHX) AT1G68670	0.6	2.8E-02
AT2G35710 (REPRESSED:PCHX) AT1G68670	-0.6	1.8E-06
AT2G35840 (REPRESSED:PCHX) AT1G68670	-0.3	7.6E-02
AT2G35930 (REPRESSED:PCHX) AT1G68670	-0.5	7.9E-05
AT2G35980 (REPRESSED:PCHX) AT1G68670	-0.5	1.2E-02
AT2G36120 (REPRESSED:PCHX) AT1G68670	-0.5	1.6E-02
AT2G36170 (INDUCED:PCHX) AT1G68670	0.6	6.3E-03
AT2G36620 (INDUCED:PCHX) AT1G68670	0.4	8.6E-02
AT2G36885 (REPRESSED:PCHX) AT1G68670	-0.7	1.8E-02
AT2G36910 (REPRESSED:PCHX) AT1G68670	-0.4	5.1E-02
AT2G36930 (INDUCED:PCHX) AT1G68670	0.4	2.9E-02
AT2G37040 (REPRESSED:PCHX) AT1G68670	-0.4	8.4E-02
AT2G37130 (REPRESSED:PCHX) AT1G68670	-0.4	2.9E-02
AT2G37190 (INDUCED:PCHX) AT1G68670	0.8	9.6E-06
AT2G37470 (INDUCED:PCHX) AT1G68670	0.6	3.7E-06
AT2G37540 (INDUCED:PCHX) AT1G68670	1.8	2.7E-25
AT2G37550 (REPRESSED:PCHX) AT1G68670	-0.3	8.3E-02
AT2G37760 (REPRESSED:PCHX) AT1G68670	-0.4	8.4E-03
AT2G37970 (INDUCED:PCHX) AT1G68670	0.5	9.1E-03
AT2G37980 (INDUCED:PCHX) AT1G68670	0.7	3.9E-02
AT2G38530 (REPRESSED:PCHX) AT1G68670	-0.5	9.3E-03
AT2G38800 (REPRESSED:PCHX) AT1G68670	-0.3	3.6E-02
AT2G39350 (INDUCED:PCHX) AT1G68670	0.4	2.6E-02
AT2G39370 (REPRESSED:PCHX) AT1G68670	-1.2	2.9E-09
AT2G39400 (INDUCED:PCHX) AT1G68670	0.5	2.5E-02
AT2G39530 (INDUCED:PCHX) AT1G68670	1.8	2.0E-13
AT2G39640 (INDUCED:PCHX) AT1G68670	0.8	1.8E-02
AT2G39780 (INDUCED:PCHX) AT1G68670	0.4	2.9E-02
AT2G39830 (INDUCED:PCHX) AT1G68670	0.5	8.3E-02
AT2G40540 (REPRESSED:PCHX) AT1G68670	-0.4	8.7E-03
AT2G40840 (REPRESSED:PCHX) AT1G68670	-0.5	5.1E-04
AT2G40900 (REPRESSED:PCHX) AT1G68670	-0.9	6.0E-05
AT2G41100 (REPRESSED:PCHX) AT1G68670	-0.4	1.7E-02
AT2G41210 (INDUCED:PCHX) AT1G68670	0.5	9.9E-02
AT2G41300 (INDUCED:PCHX) AT1G68670	1.3	4.2E-07
AT2G41480 (REPRESSED:PCHX) AT1G68670	-0.7	1.3E-08
AT2G41530 (REPRESSED:PCHX) AT1G68670	-0.4	1.4E-02
AT2G41650 (INDUCED:PCHX) AT1G68670	0.6	1.2E-03
AT2G41790 (REPRESSED:PCHX) AT1G68670	-0.3	9.2E-02
AT2G42390 (REPRESSED:PCHX) AT1G68670	-0.5	7.7E-02
AT2G42440 (REPRESSED:PCHX) AT1G68670	-0.6	5.4E-02
AT2G42490 (REPRESSED:PCHX) AT1G68670	-0.3	7.5E-02
AT2G42560 (INDUCED:PCHX) AT1G68670	1.2	7.5E-07
AT2G43270 (INDUCED:PCHX) AT1G68670	0.9	9.1E-05
AT2G43280 (INDUCED:PCHX) AT1G68670	0.6	3.4E-03
AT2G43535 (INDUCED:PCHX) AT1G68670	0.6	9.0E-03
AT2G43570 (INDUCED:PCHX) AT1G68670	0.4	8.9E-02
AT2G43680 (REPRESSED:PCHX) AT1G68670	-0.6	6.3E-05
AT2G43820 (INDUCED:PCHX) AT1G68670	1.5	2.2E-08
AT2G43880 (INDUCED:PCHX) AT1G68670	0.7	2.6E-02
AT2G43970 (REPRESSED:PCHX) AT1G68670	-0.3	2.6E-02
AT2G44000 (INDUCED:PCHX) AT1G68670	0.8	1.5E-02
AT2G44120 (INDUCED:PCHX) AT1G68670	0.7	6.9E-06
AT2G45080 (REPRESSED:PCHX) AT1G68670	-0.4	9.8E-02
AT2G45220 (INDUCED:PCHX) AT1G68670	1.4	9.3E-14
AT2G45290 (REPRESSED:PCHX) AT1G68670	-0.6	2.9E-05
AT2G45730 (INDUCED:PCHX) AT1G68670	0.8	1.5E-03
AT2G45750 (INDUCED:PCHX) AT1G68670	0.6	2.3E-02
AT2G46140 (INDUCED:PCHX) AT1G68670	0.4	2.9E-02
AT2G46380 (REPRESSED:PCHX) AT1G68670	-0.4	7.0E-02
AT2G46400 (REPRESSED:PCHX) AT1G68670	-0.7	2.5E-11
AT2G46600 (INDUCED:PCHX) AT1G68670	0.4	1.6E-02
AT2G46680 (REPRESSED:PCHX) AT1G68670	-0.3	9.4E-03
AT2G46750 (INDUCED:PCHX) AT1G68670	1.4	3.8E-16
AT2G46930 (REPRESSED:PCHX) AT1G68670	-0.7	2.6E-04
AT2G47120 (INDUCED:PCHX) AT1G68670	0.6	9.5E-02
AT2G47160 (REPRESSED:PCHX) AT1G68670	-0.8	5.9E-05
AT2G47390 (REPRESSED:PCHX) AT1G68670	-0.3	3.2E-02
AT2G47440 (INDUCED:PCHX) AT1G68670	1.2	4.6E-09
AT2G47490 (INDUCED:PCHX) AT1G68670	0.5	9.5E-04
AT2G47500 (INDUCED:PCHX) AT1G68670	0.7	9.5E-03
AT2G47540 (INDUCED:PCHX) AT1G68670	0.9	2.5E-03
AT2G47680 (REPRESSED:PCHX) AT1G68670	-0.4	2.4E-03
AT2G47710 (REPRESSED:PCHX) AT1G68670	-0.5	3.5E-04
AT2G47730 (REPRESSED:PCHX) AT1G68670	-0.3	8.7E-02
AT2G48010 (REPRESSED:PCHX) AT1G68670	-0.3	2.9E-02
AT2G48020 (REPRESSED:PCHX) AT1G68670	-0.4	8.1E-04
AT3G01070 (INDUCED:PCHX) AT1G68670	0.8	1.5E-02
AT3G01120 (REPRESSED:PCHX) AT1G68670	-0.5	2.0E-03
AT3G01270 (INDUCED:PCHX) AT1G68670	0.7	6.3E-02
AT3G01960 (INDUCED:PCHX) AT1G68670	0.8	1.6E-02
AT3G02090 (REPRESSED:PCHX) AT1G68670	-0.2	7.5E-02
AT3G02360 (REPRESSED:PCHX) AT1G68670	-0.3	5.3E-02
AT3G02560 (INDUCED:PCHX) AT1G68670	0.5	1.9E-02
AT3G02770 (REPRESSED:PCHX) AT1G68670	-0.5	2.8E-02
AT3G02840 (REPRESSED:PCHX) AT1G68670	-0.4	7.7E-03
AT3G02850 (REPRESSED:PCHX) AT1G68670	-0.5	2.5E-04
AT3G03110 (INDUCED:PCHX) AT1G68670	0.4	1.6E-02
AT3G03610 (INDUCED:PCHX) AT1G68670	0.4	6.1E-02
AT3G03620 (INDUCED:PCHX) AT1G68670	0.7	6.6E-02
AT3G03660 (REPRESSED:PCHX) AT1G68670	-0.8	7.0E-06
AT3G04210 (REPRESSED:PCHX) AT1G68670	-0.7	7.6E-03
AT3G04220 (REPRESSED:PCHX) AT1G68670	-0.5	2.5E-04
AT3G04400 (INDUCED:PCHX) AT1G68670	0.5	8.7E-03
AT3G04530 (REPRESSED:PCHX) AT1G68670	-0.4	3.2E-02
AT3G04810 (REPRESSED:PCHX) AT1G68670	-0.5	3.1E-02
AT3G04920 (INDUCED:PCHX) AT1G68670	0.5	1.2E-02
AT3G05000 (INDUCED:PCHX) AT1G68670	0.6	7.6E-02
AT3G05130 (INDUCED:PCHX) AT1G68670	0.8	4.1E-04
AT3G05560 (INDUCED:PCHX) AT1G68670	0.4	5.1E-02
AT3G05590 (INDUCED:PCHX) AT1G68670	0.4	7.7E-03
AT3G05960 (REPRESSED:PCHX) AT1G68670	-0.7	7.3E-02
AT3G05970 (REPRESSED:PCHX) AT1G68670	-0.3	2.9E-02
AT3G06020 (REPRESSED:PCHX) AT1G68670	-1.4	8.7E-23
AT3G06210 (INDUCED:PCHX) AT1G68670	0.7	1.4E-04
AT3G06350 (REPRESSED:PCHX) AT1G68670	-0.5	1.0E-03
AT3G06410 (REPRESSED:PCHX) AT1G68670	-0.3	9.9E-02
AT3G06420 (INDUCED:PCHX) AT1G68670	0.4	3.6E-02
AT3G06490 (REPRESSED:PCHX) AT1G68670	-0.9	5.0E-17
AT3G06530 (INDUCED:PCHX) AT1G68670	0.4	5.6E-03
AT3G06630 (INDUCED:PCHX) AT1G68670	0.6	8.7E-02
AT3G07050 (INDUCED:PCHX) AT1G68670	0.4	3.9E-02
AT3G07130 (REPRESSED:PCHX) AT1G68670	-0.7	7.3E-04
AT3G07250 (INDUCED:PCHX) AT1G68670	0.7	6.1E-02
AT3G07340 (INDUCED:PCHX) AT1G68670	1.4	1.4E-11
AT3G07420 (INDUCED:PCHX) AT1G68670	1.4	2.1E-11
AT3G07470 (INDUCED:PCHX) AT1G68670	0.4	2.5E-02
AT3G07800 (INDUCED:PCHX) AT1G68670	0.3	7.1E-02
AT3G07900 (INDUCED:PCHX) AT1G68670	0.7	4.8E-02
AT3G08030 (INDUCED:PCHX) AT1G68670	0.8	5.9E-04
AT3G08040 (REPRESSED:PCHX) AT1G68670	-0.8	1.4E-04
AT3G09270 (INDUCED:PCHX) AT1G68670	0.7	1.3E-04
AT3G09390 (INDUCED:PCHX) AT1G68670	0.4	1.0E-02
AT3G09480 (INDUCED:PCHX) AT1G68670	0.7	4.7E-04
AT3G09820 (REPRESSED:PCHX) AT1G68670	-0.7	6.7E-08
AT3G10160 (REPRESSED:PCHX) AT1G68670	-0.5	8.5E-02
AT3G10500 (INDUCED:PCHX) AT1G68670	0.5	3.0E-06
AT3G10590 (INDUCED:PCHX) AT1G68670	0.8	1.4E-02
AT3G10660 (INDUCED:PCHX) AT1G68670	0.8	1.7E-03
AT3G10720 (INDUCED:PCHX) AT1G68670	1.3	1.1E-12
AT3G10820 (REPRESSED:PCHX) AT1G68670	-0.3	8.7E-02
AT3G10960 (REPRESSED:PCHX) AT1G68670	-0.4	3.2E-02
AT3G11250 (INDUCED:PCHX) AT1G68670	0.6	1.9E-02
AT3G11280 (REPRESSED:PCHX) AT1G68670	-0.3	9.4E-02
AT3G11560 (REPRESSED:PCHX) AT1G68670	-0.4	5.1E-02
AT3G11820 (REPRESSED:PCHX) AT1G68670	-0.3	6.6E-02
AT3G11964 (INDUCED:PCHX) AT1G68670	0.4	2.0E-02
AT3G12270 (INDUCED:PCHX) AT1G68670	0.5	5.3E-02
AT3G12290 (REPRESSED:PCHX) AT1G68670	-0.3	4.5E-02
AT3G12360 (REPRESSED:PCHX) AT1G68670	-0.3	7.8E-02
AT3G12490 (REPRESSED:PCHX) AT1G68670	-0.3	1.0E-01
AT3G12500 (REPRESSED:PCHX) AT1G68670	-0.4	1.8E-02
AT3G12710 (INDUCED:PCHX) AT1G68670	0.8	6.3E-03
AT3G12860 (INDUCED:PCHX) AT1G68670	0.9	1.9E-05
AT3G13090 (REPRESSED:PCHX) AT1G68670	-0.7	4.4E-07
AT3G13100 (REPRESSED:PCHX) AT1G68670	-0.5	6.5E-05
AT3G13230 (INDUCED:PCHX) AT1G68670	0.5	2.4E-02
AT3G13440 (INDUCED:PCHX) AT1G68670	0.6	4.4E-03
AT3G13520 (REPRESSED:PCHX) AT1G68670	-0.4	4.1E-03
AT3G13580 (INDUCED:PCHX) AT1G68670	0.5	1.9E-03
AT3G13810 (REPRESSED:PCHX) AT1G68670	-0.6	5.6E-03
AT3G13930 (REPRESSED:PCHX) AT1G68670	-0.3	9.0E-03
AT3G14067 (REPRESSED:PCHX) AT1G68670	-0.5	1.3E-04
AT3G14230 (REPRESSED:PCHX) AT1G68670	-0.6	1.6E-09
AT3G14240 (REPRESSED:PCHX) AT1G68670	-0.7	1.7E-04
AT3G14310 (REPRESSED:PCHX) AT1G68670	-0.5	1.5E-03
AT3G14350 (REPRESSED:PCHX) AT1G68670	-0.4	2.0E-02
AT3G14470 (INDUCED:PCHX) AT1G68670	0.5	7.3E-02
AT3G14770 (INDUCED:PCHX) AT1G68670	0.7	8.1E-04
AT3G14990 (REPRESSED:PCHX) AT1G68670	-0.3	2.6E-02
AT3G15020 (REPRESSED:PCHX) AT1G68670	-0.3	4.1E-02
AT3G15450 (REPRESSED:PCHX) AT1G68670	-0.3	4.5E-02
AT3G15640 (REPRESSED:PCHX) AT1G68670	-0.4	1.4E-02
AT3G15650 (REPRESSED:PCHX) AT1G68670	-0.5	8.4E-04
AT3G15730 (REPRESSED:PCHX) AT1G68670	-0.3	2.2E-02
AT3G15870 (REPRESSED:PCHX) AT1G68670	-0.5	4.7E-02
AT3G16340 (REPRESSED:PCHX) AT1G68670	-0.6	2.1E-05
AT3G16440 (INDUCED:PCHX) AT1G68670	3.2	7.6E-85
AT3G16640 (INDUCED:PCHX) AT1G68670	0.3	1.1E-02
AT3G16810 (INDUCED:PCHX) AT1G68670	0.5	5.2E-03
AT3G16870 (INDUCED:PCHX) AT1G68670	1.0	3.9E-05
AT3G16940 (REPRESSED:PCHX) AT1G68670	-0.4	5.2E-03
AT3G17120 (REPRESSED:PCHX) AT1G68670	-0.3	6.3E-02
AT3G17380 (INDUCED:PCHX) AT1G68670	0.6	7.9E-02
AT3G17510 (REPRESSED:PCHX) AT1G68670	-0.3	2.3E-03
AT3G17520 (REPRESSED:PCHX) AT1G68670	-0.5	3.5E-04
AT3G17800 (REPRESSED:PCHX) AT1G68670	-0.3	1.7E-02
AT3G17820 (REPRESSED:PCHX) AT1G68670	-0.6	1.4E-09
AT3G18130 (INDUCED:PCHX) AT1G68670	0.8	7.2E-03
AT3G18280 (REPRESSED:PCHX) AT1G68670	-0.6	3.1E-05
AT3G18670 (INDUCED:PCHX) AT1G68670	0.7	2.5E-02
AT3G18990 (REPRESSED:PCHX) AT1G68670	-0.4	8.7E-02
AT3G19010 (INDUCED:PCHX) AT1G68670	0.5	2.6E-02
AT3G19130 (REPRESSED:PCHX) AT1G68670	-0.4	8.3E-03
AT3G19360 (INDUCED:PCHX) AT1G68670	1.2	2.2E-05
AT3G19390 (INDUCED:PCHX) AT1G68670	0.6	3.1E-08
AT3G19930 (INDUCED:PCHX) AT1G68670	0.6	8.9E-04
AT3G20150 (REPRESSED:PCHX) AT1G68670	-0.7	5.3E-02
AT3G20160 (INDUCED:PCHX) AT1G68670	1.7	7.8E-09
AT3G20390 (REPRESSED:PCHX) AT1G68670	-0.6	3.5E-05
AT3G20500 (REPRESSED:PCHX) AT1G68670	-0.3	8.6E-03
AT3G20510 (REPRESSED:PCHX) AT1G68670	-0.3	8.1E-02
AT3G20520 (REPRESSED:PCHX) AT1G68670	-0.5	1.7E-03
AT3G20670 (INDUCED:PCHX) AT1G68670	0.6	4.2E-03
AT3G20830 (REPRESSED:PCHX) AT1G68670	-0.7	1.6E-02
AT3G20870 (INDUCED:PCHX) AT1G68670	0.8	4.5E-04
AT3G21210 (INDUCED:PCHX) AT1G68670	0.5	9.6E-02
AT3G21230 (REPRESSED:PCHX) AT1G68670	-0.6	3.3E-07
AT3G21240 (REPRESSED:PCHX) AT1G68670	-0.5	4.4E-03
AT3G21500 (INDUCED:PCHX) AT1G68670	1.7	9.8E-14
AT3G21560 (REPRESSED:PCHX) AT1G68670	-0.7	7.0E-02
AT3G21680 (INDUCED:PCHX) AT1G68670	0.8	1.8E-02
AT3G21770 (REPRESSED:PCHX) AT1G68670	-0.4	4.0E-03
AT3G21790 (INDUCED:PCHX) AT1G68670	0.6	5.4E-03
AT3G22200 (REPRESSED:PCHX) AT1G68670	-0.4	5.4E-03
AT3G22240 (REPRESSED:PCHX) AT1G68670	-0.4	2.9E-02
AT3G22400 (INDUCED:PCHX) AT1G68670	0.8	8.5E-04
AT3G22425 (REPRESSED:PCHX) AT1G68670	-0.7	3.9E-02
AT3G22440 (REPRESSED:PCHX) AT1G68670	-0.3	5.3E-02
AT3G22660 (INDUCED:PCHX) AT1G68670	0.6	2.3E-03
AT3G22840 (REPRESSED:PCHX) AT1G68670	-0.5	7.7E-04
AT3G23030 (REPRESSED:PCHX) AT1G68670	-0.5	1.7E-05
AT3G23050 (INDUCED:PCHX) AT1G68670	2.1	2.8E-41
AT3G23230 (REPRESSED:PCHX) AT1G68670	-0.9	5.8E-03
AT3G23250 (REPRESSED:PCHX) AT1G68670	-0.6	9.7E-09
AT3G23390 (INDUCED:PCHX) AT1G68670	0.7	7.4E-03
AT3G23590 (REPRESSED:PCHX) AT1G68670	-0.3	6.7E-02
AT3G23820 (REPRESSED:PCHX) AT1G68670	-0.6	1.5E-05
AT3G24070 (INDUCED:PCHX) AT1G68670	0.6	1.0E-03
AT3G24080 (INDUCED:PCHX) AT1G68670	0.5	1.4E-03
AT3G24170 (REPRESSED:PCHX) AT1G68670	-0.5	7.3E-05
AT3G24180 (REPRESSED:PCHX) AT1G68670	-0.3	6.4E-02
AT3G24495 (REPRESSED:PCHX) AT1G68670	-0.4	7.0E-02
AT3G24550 (REPRESSED:PCHX) AT1G68670	-0.4	1.6E-03
AT3G25290 (INDUCED:PCHX) AT1G68670	0.7	1.7E-02
AT3G25510 (INDUCED:PCHX) AT1G68670	0.5	3.7E-03
AT3G25530 (REPRESSED:PCHX) AT1G68670	-0.4	5.9E-02
AT3G25650 (INDUCED:PCHX) AT1G68670	1.2	5.1E-08
AT3G25780 (REPRESSED:PCHX) AT1G68670	-0.4	1.5E-02
AT3G26210 (INDUCED:PCHX) AT1G68670	0.8	2.4E-02
AT3G26480 (INDUCED:PCHX) AT1G68670	0.6	2.7E-04
AT3G26580 (INDUCED:PCHX) AT1G68670	0.5	1.1E-02
AT3G26690 (INDUCED:PCHX) AT1G68670	0.7	1.5E-03
AT3G26810 (INDUCED:PCHX) AT1G68670	0.4	9.9E-02
AT3G27170 (REPRESSED:PCHX) AT1G68670	-0.6	2.1E-02
